,cv_step,alpha,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
5252,2,1.998,0.6,simple,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5253,2,1.998,0.6,simple,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5254,2,1.998,0.6,simple,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5255,2,1.998,0.6,simple,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5256,2,1.998,0.6,simple,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5257,2,1.998,0.6,simple,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5258,2,1.998,0.6,simple,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5259,2,1.998,0.6,simple,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5260,2,1.998,0.6,simple,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5261,2,1.998,0.6,simple,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5262,2,1.998,0.6,simple,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5263,2,1.998,0.6,simple,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5264,2,1.998,0.6,simple,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5265,2,1.998,0.6,daytime,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5266,2,1.998,0.6,daytime,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5267,2,1.998,0.6,daytime,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5268,2,1.998,0.6,daytime,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5269,2,1.998,0.6,daytime,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5270,2,1.998,0.6,daytime,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5271,2,1.998,0.6,daytime,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5272,2,1.998,0.6,daytime,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5273,2,1.998,0.6,daytime,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5274,2,1.998,0.6,daytime,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5275,2,1.998,0.6,daytime,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5276,2,1.998,0.6,daytime,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5277,2,1.998,0.6,daytime,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5278,2,1.998,0.6,daytime,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5279,2,1.998,0.6,daytime,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5280,2,1.998,0.7,simple,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5281,2,1.998,0.7,simple,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5282,2,1.998,0.7,simple,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5283,2,1.998,0.7,simple,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5284,2,1.998,0.7,simple,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5285,2,1.998,0.7,simple,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5286,2,1.998,0.7,simple,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5287,2,1.998,0.7,simple,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5288,2,1.998,0.7,simple,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5289,2,1.998,0.7,simple,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5290,2,1.998,0.7,simple,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5291,2,1.998,0.7,simple,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5292,2,1.998,0.7,simple,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5293,2,1.998,0.7,simple,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5294,2,1.998,0.7,simple,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5295,2,1.998,0.7,daytime,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5296,2,1.998,0.7,daytime,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5297,2,1.998,0.7,daytime,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5298,2,1.998,0.7,daytime,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5299,2,1.998,0.7,daytime,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5300,2,1.998,0.7,daytime,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5301,2,1.998,0.7,daytime,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5302,2,1.998,0.7,daytime,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5303,2,1.998,0.7,daytime,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5304,2,1.998,0.7,daytime,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5305,2,1.998,0.7,daytime,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5306,2,1.998,0.7,daytime,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5307,2,1.998,0.7,daytime,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5308,2,1.998,0.7,daytime,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5309,2,1.998,0.7,daytime,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5310,2,1.998,0.8,simple,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5311,2,1.998,0.8,simple,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5312,2,1.998,0.8,simple,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5313,2,1.998,0.8,simple,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5314,2,1.998,0.8,simple,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5315,2,1.998,0.8,simple,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5316,2,1.998,0.8,simple,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5317,2,1.998,0.8,simple,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5318,2,1.998,0.8,simple,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5319,2,1.998,0.8,simple,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5320,2,1.998,0.8,simple,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5321,2,1.998,0.8,simple,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5322,2,1.998,0.8,simple,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5323,2,1.998,0.8,simple,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5324,2,1.998,0.8,simple,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5325,2,1.998,0.8,daytime,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5326,2,1.998,0.8,daytime,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5327,2,1.998,0.8,daytime,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5328,2,1.998,0.8,daytime,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5329,2,1.998,0.8,daytime,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5330,2,1.998,0.8,daytime,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5331,2,1.998,0.8,daytime,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5332,2,1.998,0.8,daytime,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5333,2,1.998,0.8,daytime,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5334,2,1.998,0.8,daytime,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5335,2,1.998,0.8,daytime,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5336,2,1.998,0.8,daytime,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5337,2,1.998,0.8,daytime,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5338,2,1.998,0.8,daytime,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5339,2,1.998,0.8,daytime,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5340,2,1.998,0.9,simple,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5341,2,1.998,0.9,simple,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5342,2,1.998,0.9,simple,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5343,2,1.998,0.9,simple,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5344,2,1.998,0.9,simple,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5345,2,1.998,0.9,simple,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5346,2,1.998,0.9,simple,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5347,2,1.998,0.9,simple,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5348,2,1.998,0.9,simple,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5349,2,1.998,0.9,simple,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5350,2,1.998,0.9,simple,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5351,2,1.998,0.9,simple,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5352,2,1.998,0.9,simple,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5353,2,1.998,0.9,simple,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5354,2,1.998,0.9,simple,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5355,2,1.998,0.9,daytime,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5356,2,1.998,0.9,daytime,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5357,2,1.998,0.9,daytime,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5358,2,1.998,0.9,daytime,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5359,2,1.998,0.9,daytime,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5360,2,1.998,0.9,daytime,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5361,2,1.998,0.9,daytime,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5362,2,1.998,0.9,daytime,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5363,2,1.998,0.9,daytime,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5364,2,1.998,0.9,daytime,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5365,2,1.998,0.9,daytime,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5366,2,1.998,0.9,daytime,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5367,2,1.998,0.9,daytime,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5368,2,1.998,0.9,daytime,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5369,2,1.998,0.9,daytime,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5370,2,1.998,1.0,simple,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5371,2,1.998,1.0,simple,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5372,2,1.998,1.0,simple,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5373,2,1.998,1.0,simple,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5374,2,1.998,1.0,simple,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5375,2,1.998,1.0,simple,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5376,2,1.998,1.0,simple,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5377,2,1.998,1.0,simple,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5378,2,1.998,1.0,simple,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5379,2,1.998,1.0,simple,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5380,2,1.998,1.0,simple,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5381,2,1.998,1.0,simple,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5382,2,1.998,1.0,simple,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5383,2,1.998,1.0,simple,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5384,2,1.998,1.0,simple,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5385,2,1.998,1.0,daytime,1.0,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5386,2,1.998,1.0,daytime,1.0,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5387,2,1.998,1.0,daytime,1.0,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5388,2,1.998,1.0,daytime,1.05,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5389,2,1.998,1.0,daytime,1.05,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5390,2,1.998,1.0,daytime,1.05,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5391,2,1.998,1.0,daytime,1.1,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5392,2,1.998,1.0,daytime,1.1,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5393,2,1.998,1.0,daytime,1.1,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5394,2,1.998,1.0,daytime,1.15,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5395,2,1.998,1.0,daytime,1.15,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5396,2,1.998,1.0,daytime,1.15,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5397,2,1.998,1.0,daytime,1.2,3,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5398,2,1.998,1.0,daytime,1.2,5,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5399,2,1.998,1.0,daytime,1.2,7,0.483,0.0,1.0,0.0,999999999.0,0.0,999999999.0
5400,3,0.333,0.1,simple,1.0,3,0.833,0.655,1.0,1.0,8.947,12.033,1.0
5401,3,0.333,0.1,simple,1.0,5,0.783,0.552,1.0,1.0,8.75,12.311,2.5
5402,3,0.333,0.1,simple,1.0,7,0.75,0.483,1.0,1.0,9.929,13.199,2.0
5403,3,0.333,0.1,simple,1.05,3,0.817,0.621,1.0,1.0,9.889,12.06,5.5
5404,3,0.333,0.1,simple,1.05,5,0.75,0.483,1.0,1.0,9.929,13.155,2.5
5405,3,0.333,0.1,simple,1.05,7,0.75,0.483,1.0,1.0,10.071,13.145,2.5
5406,3,0.333,0.1,simple,1.1,3,0.817,0.621,1.0,1.0,9.889,12.06,5.5
5407,3,0.333,0.1,simple,1.1,5,0.75,0.483,1.0,1.0,9.929,13.155,2.5
5408,3,0.333,0.1,simple,1.1,7,0.75,0.483,1.0,1.0,10.429,12.987,5.0
5409,3,0.333,0.1,simple,1.15,3,0.783,0.552,1.0,1.0,10.312,12.926,3.5
5410,3,0.333,0.1,simple,1.15,5,0.75,0.483,1.0,1.0,11.0,13.223,7.0
5411,3,0.333,0.1,simple,1.15,7,0.733,0.448,1.0,1.0,13.0,16.196,6.0
5412,3,0.333,0.1,simple,1.2,3,0.75,0.483,1.0,1.0,8.857,12.212,3.0
5413,3,0.333,0.1,simple,1.2,5,0.717,0.414,1.0,1.0,8.917,12.606,3.0
5414,3,0.333,0.1,simple,1.2,7,0.7,0.379,1.0,1.0,9.0,13.804,0.0
5415,3,0.333,0.1,daytime,1.0,3,0.883,0.759,1.0,1.0,3.0,4.513,0.0
5416,3,0.333,0.1,daytime,1.0,5,0.85,0.69,1.0,1.0,4.25,5.137,1.0
5417,3,0.333,0.1,daytime,1.0,7,0.85,0.69,1.0,1.0,5.1,5.585,1.5
5418,3,0.333,0.1,daytime,1.05,3,0.883,0.759,1.0,1.0,3.455,4.668,0.5
5419,3,0.333,0.1,daytime,1.05,5,0.85,0.69,1.0,1.0,6.55,9.129,2.0
5420,3,0.333,0.1,daytime,1.05,7,0.85,0.69,1.0,1.0,6.55,7.871,2.5
5421,3,0.333,0.1,daytime,1.1,3,0.867,0.724,1.0,1.0,4.952,8.555,1.0
5422,3,0.333,0.1,daytime,1.1,5,0.833,0.655,1.0,1.0,8.684,11.644,2.0
5423,3,0.333,0.1,daytime,1.1,7,0.833,0.655,1.0,1.0,8.632,10.907,3.0
5424,3,0.333,0.1,daytime,1.15,3,0.867,0.724,1.0,1.0,4.952,8.555,1.0
5425,3,0.333,0.1,daytime,1.15,5,0.833,0.655,1.0,1.0,8.684,11.644,2.0
5426,3,0.333,0.1,daytime,1.15,7,0.833,0.655,1.0,1.0,9.632,12.101,3.0
5427,3,0.333,0.1,daytime,1.2,3,0.85,0.69,1.0,1.0,6.05,10.107,0.5
5428,3,0.333,0.1,daytime,1.2,5,0.817,0.621,1.0,1.0,8.444,11.668,1.5
5429,3,0.333,0.1,daytime,1.2,7,0.817,0.621,1.0,1.0,9.556,12.239,2.5
5430,3,0.333,0.2,simple,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5431,3,0.333,0.2,simple,1.0,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5432,3,0.333,0.2,simple,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5433,3,0.333,0.2,simple,1.05,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5434,3,0.333,0.2,simple,1.05,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5435,3,0.333,0.2,simple,1.05,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5436,3,0.333,0.2,simple,1.1,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5437,3,0.333,0.2,simple,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5438,3,0.333,0.2,simple,1.1,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5439,3,0.333,0.2,simple,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5440,3,0.333,0.2,simple,1.15,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5441,3,0.333,0.2,simple,1.15,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5442,3,0.333,0.2,simple,1.2,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5443,3,0.333,0.2,simple,1.2,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5444,3,0.333,0.2,simple,1.2,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5445,3,0.333,0.2,daytime,1.0,3,0.65,0.276,1.0,1.0,6.25,8.743,1.0
5446,3,0.333,0.2,daytime,1.0,5,0.6,0.172,1.0,1.0,3.8,7.6,0.0
5447,3,0.333,0.2,daytime,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5448,3,0.333,0.2,daytime,1.05,3,0.633,0.241,1.0,1.0,6.857,9.187,0.0
5449,3,0.333,0.2,daytime,1.05,5,0.6,0.172,1.0,1.0,3.8,7.6,0.0
5450,3,0.333,0.2,daytime,1.05,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5451,3,0.333,0.2,daytime,1.1,3,0.6,0.172,1.0,1.0,1.2,2.4,0.0
5452,3,0.333,0.2,daytime,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5453,3,0.333,0.2,daytime,1.1,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5454,3,0.333,0.2,daytime,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5455,3,0.333,0.2,daytime,1.15,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5456,3,0.333,0.2,daytime,1.15,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5457,3,0.333,0.2,daytime,1.2,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5458,3,0.333,0.2,daytime,1.2,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5459,3,0.333,0.2,daytime,1.2,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5460,3,0.333,0.3,simple,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5461,3,0.333,0.3,simple,1.0,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5462,3,0.333,0.3,simple,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5463,3,0.333,0.3,simple,1.05,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5464,3,0.333,0.3,simple,1.05,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5465,3,0.333,0.3,simple,1.05,7,0.583,0.138,1.0,1.0,0.25,0.433,0.0
5466,3,0.333,0.3,simple,1.1,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5467,3,0.333,0.3,simple,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5468,3,0.333,0.3,simple,1.1,7,0.583,0.138,1.0,1.0,0.25,0.433,0.0
5469,3,0.333,0.3,simple,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5470,3,0.333,0.3,simple,1.15,5,0.583,0.138,1.0,1.0,0.25,0.433,0.0
5471,3,0.333,0.3,simple,1.15,7,0.583,0.138,1.0,1.0,0.5,0.5,0.5
5472,3,0.333,0.3,simple,1.2,3,0.583,0.138,1.0,1.0,0.25,0.433,0.0
5473,3,0.333,0.3,simple,1.2,5,0.583,0.138,1.0,1.0,0.75,0.829,0.5
5474,3,0.333,0.3,simple,1.2,7,0.583,0.138,1.0,1.0,0.75,0.829,0.5
5475,3,0.333,0.3,daytime,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5476,3,0.333,0.3,daytime,1.0,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5477,3,0.333,0.3,daytime,1.0,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5478,3,0.333,0.3,daytime,1.05,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5479,3,0.333,0.3,daytime,1.05,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5480,3,0.333,0.3,daytime,1.05,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5481,3,0.333,0.3,daytime,1.1,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5482,3,0.333,0.3,daytime,1.1,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5483,3,0.333,0.3,daytime,1.1,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5484,3,0.333,0.3,daytime,1.15,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5485,3,0.333,0.3,daytime,1.15,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5486,3,0.333,0.3,daytime,1.15,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5487,3,0.333,0.3,daytime,1.2,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5488,3,0.333,0.3,daytime,1.2,5,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5489,3,0.333,0.3,daytime,1.2,7,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5490,3,0.333,0.4,simple,1.0,3,0.583,0.138,1.0,1.0,1.0,1.732,0.0
5491,3,0.333,0.4,simple,1.0,5,0.583,0.138,1.0,1.0,1.5,1.658,1.0
5492,3,0.333,0.4,simple,1.0,7,0.567,0.103,1.0,1.0,1.667,1.247,2.0
5493,3,0.333,0.4,simple,1.05,3,0.583,0.138,1.0,1.0,1.25,2.165,0.0
5494,3,0.333,0.4,simple,1.05,5,0.583,0.138,1.0,1.0,1.75,2.046,1.0
5495,3,0.333,0.4,simple,1.05,7,0.567,0.103,1.0,1.0,2.333,2.055,2.0
5496,3,0.333,0.4,simple,1.1,3,0.583,0.138,1.0,1.0,1.25,2.165,0.0
5497,3,0.333,0.4,simple,1.1,5,0.583,0.138,1.0,1.0,1.75,2.046,1.0
5498,3,0.333,0.4,simple,1.1,7,0.567,0.103,1.0,1.0,2.333,2.055,2.0
5499,3,0.333,0.4,simple,1.15,3,0.583,0.138,1.0,1.0,1.25,2.165,0.0
5500,3,0.333,0.4,simple,1.15,5,0.567,0.103,1.0,1.0,2.333,2.055,2.0
5501,3,0.333,0.4,simple,1.15,7,0.567,0.103,1.0,1.0,2.333,2.055,2.0
5502,3,0.333,0.4,simple,1.2,3,0.567,0.103,1.0,1.0,2.333,3.3,0.0
5503,3,0.333,0.4,simple,1.2,5,0.567,0.103,1.0,1.0,3.0,2.944,2.0
5504,3,0.333,0.4,simple,1.2,7,0.533,0.034,1.0,1.0,0.0,0.0,0.0
5505,3,0.333,0.4,daytime,1.0,3,0.583,0.138,1.0,1.0,0.0,0.0,0.0
5506,3,0.333,0.4,daytime,1.0,5,0.583,0.138,1.0,1.0,0.25,0.433,0.0
5507,3,0.333,0.4,daytime,1.0,7,0.583,0.138,1.0,1.0,0.75,0.433,1.0
5508,3,0.333,0.4,daytime,1.05,3,0.583,0.138,1.0,1.0,0.75,1.299,0.0
5509,3,0.333,0.4,daytime,1.05,5,0.583,0.138,1.0,1.0,1.25,1.299,1.0
5510,3,0.333,0.4,daytime,1.05,7,0.583,0.138,1.0,1.0,1.5,1.118,1.5
5511,3,0.333,0.4,daytime,1.1,3,0.583,0.138,1.0,1.0,0.75,1.299,0.0
5512,3,0.333,0.4,daytime,1.1,5,0.583,0.138,1.0,1.0,1.25,1.299,1.0
5513,3,0.333,0.4,daytime,1.1,7,0.583,0.138,1.0,1.0,1.5,1.118,1.5
5514,3,0.333,0.4,daytime,1.15,3,0.583,0.138,1.0,1.0,0.75,1.299,0.0
5515,3,0.333,0.4,daytime,1.15,5,0.583,0.138,1.0,1.0,1.25,1.299,1.0
