,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_medfilt_kernel_size,param_n_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_detection_time_mean,split1_test_detection_time_mean,split2_test_detection_time_mean,split3_test_detection_time_mean,split4_test_detection_time_mean,mean_test_detection_time_mean,std_test_detection_time_mean,rank_test_detection_time_mean,split0_test_detection_time_std,split1_test_detection_time_std,split2_test_detection_time_std,split3_test_detection_time_std,split4_test_detection_time_std,mean_test_detection_time_std,std_test_detection_time_std,rank_test_detection_time_std,split0_test_detection_time_median,split1_test_detection_time_median,split2_test_detection_time_median,split3_test_detection_time_median,split4_test_detection_time_median,mean_test_detection_time_median,std_test_detection_time_median,rank_test_detection_time_median
24,0.12598600387573242,0.0015420974487746332,1.043343687057495,0.0024597176426913864,9,3,uniform,"{'medfilt_kernel_size': 9, 'n_neighbors': 3, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.1764705882352942,0.5483870967741935,0.6666666666666666,0.3333333333333333,0.25,0.5949715370018975,0.32646940415134823,33,2.5835519124703232,1.4105297489726094,1.1547005383792515,0.7126966450997984,0.5088502445991074,1.2740658179042181,0.7277794347334211,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,0.12610368728637694,0.001470361289042618,0.5447160720825195,0.0011812182075624973,9,3,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 3, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.1764705882352942,0.5483870967741935,0.6666666666666666,0.3333333333333333,0.25,0.5949715370018975,0.32646940415134823,33,2.5835519124703232,1.4105297489726094,1.1547005383792515,0.7126966450997984,0.5088502445991074,1.2740658179042181,0.7277794347334211,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,0.1259303569793701,0.0014573605932759982,1.0799792766571046,0.02651523808313903,9,5,uniform,"{'medfilt_kernel_size': 9, 'n_neighbors': 5, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.4705882352941178,0.7419354838709677,0.8055555555555556,0.5714285714285714,0.35714285714285715,0.7893301406584139,0.37440327215253816,15,3.182999825522043,1.5650979962204135,1.2871036486892329,0.9547589359887345,0.7659860924831148,1.5511892997807077,0.8608151404886795,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,0.12596163749694825,0.0014339144491818524,0.5675055980682373,0.0020402026946423355,9,5,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 5, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.4705882352941178,0.6451612903225806,0.8055555555555556,0.5714285714285714,0.35714285714285715,0.7699753019487365,0.3788283004212874,18,3.182999825522043,1.4711940969021136,1.2871036486892329,0.9547589359887345,0.7659860924831148,1.5324085199170476,0.8613310307492961,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28,0.12572698593139647,0.0007069372024343903,1.0857598781585693,0.0015041176977920096,9,7,uniform,"{'medfilt_kernel_size': 9, 'n_neighbors': 7, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.5294117647058822,0.9354838709677419,0.8611111111111112,0.6666666666666666,0.35714285714285715,0.8699632541188518,0.38563140738478807,8,3.1922267179329733,1.7585823445727755,1.3365124137466007,1.126872339638022,0.7659860924831148,1.6360359816746972,0.8417477069139347,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,0.12598185539245604,0.0013988725341357838,0.5851930141448974,0.001349932922553016,9,7,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 7, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.5294117647058822,0.8064516129032258,0.8333333333333334,0.6666666666666666,0.35714285714285715,0.838601246950393,0.38461518491558727,10,3.1922267179329733,1.6928570017292806,1.3437096247164249,1.126872339638022,0.7659860924831148,1.624330355299963,0.8397573757364476,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,0.12594251632690429,0.0014378781214613302,1.0985422611236573,0.0009562825228249906,9,9,uniform,"{'medfilt_kernel_size': 9, 'n_neighbors': 9, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.588235294117647,1.1290322580645162,1.0833333333333333,0.7619047619047619,0.4642857142857143,1.0053582723411947,0.37766390143113504,1,3.200346002055398,2.090561515615439,1.4976833963009524,1.376841170933425,0.8229799015573509,1.7976823972925131,0.8087515143315325,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,0.1258293628692627,0.0013206596769310727,0.5976797103881836,0.0007820400750871883,9,9,distance,"{'medfilt_kernel_size': 9, 'n_neighbors': 9, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.588235294117647,0.9354838709677419,0.8888888888888888,0.7619047619047619,0.42857142857142855,0.9206168488900935,0.37795245796559185,5,3.200346002055398,1.81277694428737,1.4294089255854008,1.376841170933425,0.8206518066482897,1.7280049699019766,0.8013413475988623,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,0.12595186233520508,0.001307373843620785,1.0571243286132812,0.01995416565262592,11,3,uniform,"{'medfilt_kernel_size': 11, 'n_neighbors': 3, 'weights': 'uniform'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.3529411764705883,0.6451612903225806,0.6666666666666666,0.3333333333333333,0.25,0.6496204933586338,0.3885111442721556,27,2.8889480371314527,1.492959543923372,1.1547005383792515,0.7126966450997984,0.5088502445991074,1.3516310018265965,0.8415005107832231,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,0.12591176033020018,0.0012326268707036608,0.5437143802642822,0.0018457231767588732,11,3,distance,"{'medfilt_kernel_size': 11, 'n_neighbors': 3, 'weights': 'distance'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.3529411764705883,0.6451612903225806,0.6666666666666666,0.3333333333333333,0.25,0.6496204933586338,0.3885111442721556,27,2.8889480371314527,1.492959543923372,1.1547005383792515,0.7126966450997984,0.5088502445991074,1.3516310018265965,0.8415005107832231,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
