n_neighbors,weights,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
3,uniform,simple,1.15,0.5,3,2,0.554,0.109,0.996,0.967,73.619,64.401,74.1
3,uniform,simple,1.15,0.5,5,2,0.548,0.097,0.996,0.967,70.427,52.391,72.2
3,uniform,simple,1.15,0.5,7,2,0.55,0.097,1.0,1.0,73.177,54.057,72.1
3,uniform,simple,1.15,0.6,3,2,0.544,0.089,0.996,0.767,200000070.615,53.761,200000071.3
3,uniform,simple,1.15,0.6,5,2,0.544,0.085,1.0,0.8,200000077.559,49.348,200000083.5
3,uniform,simple,1.15,0.6,7,2,0.544,0.085,1.0,0.8,200000081.091,50.547,200000083.5
3,uniform,simple,1.15,0.7,3,2,0.538,0.077,0.996,0.767,200000074.357,54.445,200000065.1
3,uniform,simple,1.15,0.7,5,2,0.536,0.069,1.0,0.8,200000079.023,53.595,200000075.7
3,uniform,simple,1.15,0.7,7,2,0.534,0.065,1.0,0.8,200000073.217,50.051,200000065.2
3,uniform,simple,1.15,0.8,3,2,0.518,0.033,1.0,0.6,400000062.567,21.622,400000063.3
3,uniform,simple,1.15,0.8,5,2,0.518,0.033,1.0,0.6,400000062.567,21.622,400000063.3
3,uniform,simple,1.15,0.8,7,2,0.516,0.029,1.0,0.6,400000068.467,19.269,400000073.0
3,uniform,simple,1.15,0.9,3,2,0.506,0.008,1.0,0.2,800000011.8,11.2,800000011.8
3,uniform,simple,1.15,0.9,5,2,0.506,0.008,1.0,0.2,800000011.8,11.2,800000011.8
3,uniform,simple,1.15,0.9,7,2,0.504,0.004,1.0,0.2,800000023.0,0.0,800000023.0
3,uniform,simple,1.15,1.0,3,2,0.506,0.008,1.0,0.2,800000011.8,11.2,800000011.8
3,uniform,simple,1.15,1.0,5,2,0.506,0.008,1.0,0.2,800000011.8,11.2,800000011.8
3,uniform,simple,1.15,1.0,7,2,0.504,0.004,1.0,0.2,800000023.0,0.0,800000023.0
3,uniform,simple,1.2,0.1,3,2,0.602,0.23,0.972,0.904,89.319,80.89,86.1
3,uniform,simple,1.2,0.1,5,2,0.592,0.193,0.988,0.942,84.774,69.191,92.3
3,uniform,simple,1.2,0.1,7,2,0.57,0.15,0.988,0.91,66.415,53.378,64.4
3,uniform,simple,1.2,0.2,3,2,0.57,0.141,0.996,0.975,60.324,63.287,46.4
3,uniform,simple,1.2,0.2,5,2,0.558,0.117,0.996,0.971,62.431,52.048,54.9
3,uniform,simple,1.2,0.2,7,2,0.556,0.113,0.996,0.971,65.668,52.471,54.9
3,uniform,simple,1.2,0.3,3,2,0.564,0.129,0.996,0.971,65.554,63.374,50.6
3,uniform,simple,1.2,0.3,5,2,0.554,0.109,0.996,0.971,63.741,51.503,52.8
3,uniform,simple,1.2,0.3,7,2,0.554,0.109,0.996,0.971,65.552,50.826,52.9
3,uniform,simple,1.2,0.4,3,2,0.56,0.121,0.996,0.967,73.995,64.785,69.3
3,uniform,simple,1.2,0.4,5,2,0.55,0.101,0.996,0.967,68.274,52.43,69.0
3,uniform,simple,1.2,0.4,7,2,0.55,0.101,0.996,0.967,69.374,51.392,68.9
3,uniform,simple,1.2,0.5,3,2,0.554,0.109,0.996,0.967,77.774,64.331,80.5
3,uniform,simple,1.2,0.5,5,2,0.548,0.097,0.996,0.967,70.54,52.532,72.2
3,uniform,simple,1.2,0.5,7,2,0.55,0.097,1.0,1.0,73.315,54.183,72.2
3,uniform,simple,1.2,0.6,3,2,0.542,0.085,0.996,0.76,200000068.842,47.615,200000066.7
3,uniform,simple,1.2,0.6,5,2,0.54,0.077,1.0,0.8,200000067.912,44.358,200000070.1
3,uniform,simple,1.2,0.6,7,2,0.538,0.073,1.0,0.8,200000072.731,47.049,200000074.1
3,uniform,simple,1.2,0.7,3,2,0.536,0.073,0.996,0.76,200000068.817,50.851,200000055.8
3,uniform,simple,1.2,0.7,5,2,0.532,0.061,1.0,0.8,200000075.11,50.032,200000072.0
3,uniform,simple,1.2,0.7,7,2,0.532,0.061,1.0,0.8,200000082.26,49.154,200000086.3
3,uniform,simple,1.2,0.8,3,2,0.518,0.033,1.0,0.6,400000062.9,21.631,400000063.9
3,uniform,simple,1.2,0.8,5,2,0.518,0.033,1.0,0.6,400000064.1,20.431,400000065.1
3,uniform,simple,1.2,0.8,7,2,0.514,0.025,1.0,0.6,400000066.7,20.1,400000066.7
3,uniform,simple,1.2,0.9,3,2,0.506,0.008,1.0,0.2,800000011.9,11.3,800000011.9
3,uniform,simple,1.2,0.9,5,2,0.506,0.008,1.0,0.2,800000011.9,11.3,800000011.9
3,uniform,simple,1.2,0.9,7,2,0.504,0.004,1.0,0.2,800000023.2,0.0,800000023.2
3,uniform,simple,1.2,1.0,3,2,0.506,0.008,1.0,0.2,800000011.9,11.3,800000011.9
3,uniform,simple,1.2,1.0,5,2,0.506,0.008,1.0,0.2,800000011.9,11.3,800000011.9
3,uniform,simple,1.2,1.0,7,2,0.504,0.004,1.0,0.2,800000023.2,0.0,800000023.2
5,distance,daytime,1.0,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,daytime,1.0,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,daytime,1.0,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,daytime,1.0,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,daytime,1.0,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,daytime,1.0,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,daytime,1.0,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,daytime,1.0,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,daytime,1.0,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,daytime,1.0,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,daytime,1.0,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,daytime,1.0,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,daytime,1.0,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,daytime,1.0,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,daytime,1.0,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,daytime,1.0,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,daytime,1.0,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,daytime,1.0,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,daytime,1.0,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,daytime,1.0,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,daytime,1.0,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,daytime,1.0,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,daytime,1.0,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,daytime,1.0,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,daytime,1.0,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.0,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.0,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.0,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.0,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.0,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.05,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,daytime,1.05,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,daytime,1.05,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,daytime,1.05,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,daytime,1.05,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,daytime,1.05,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,daytime,1.05,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,daytime,1.05,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,daytime,1.05,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,daytime,1.05,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,daytime,1.05,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,daytime,1.05,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,daytime,1.05,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,daytime,1.05,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,daytime,1.05,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,daytime,1.05,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,daytime,1.05,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,daytime,1.05,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,daytime,1.05,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,daytime,1.05,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,daytime,1.05,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,daytime,1.05,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,daytime,1.05,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,daytime,1.05,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,daytime,1.05,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.05,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.05,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.05,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.05,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.05,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.1,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,daytime,1.1,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,daytime,1.1,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,daytime,1.1,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,daytime,1.1,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,daytime,1.1,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,daytime,1.1,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,daytime,1.1,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,daytime,1.1,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,daytime,1.1,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,daytime,1.1,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,daytime,1.1,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,daytime,1.1,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,daytime,1.1,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,daytime,1.1,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,daytime,1.1,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,daytime,1.1,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,daytime,1.1,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,daytime,1.1,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,daytime,1.1,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,daytime,1.1,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,daytime,1.1,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,daytime,1.1,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,daytime,1.1,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,daytime,1.1,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.1,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.1,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.1,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.1,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.1,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.15,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,daytime,1.15,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,daytime,1.15,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,daytime,1.15,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,daytime,1.15,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,daytime,1.15,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,daytime,1.15,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,daytime,1.15,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,daytime,1.15,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,daytime,1.15,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,daytime,1.15,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,daytime,1.15,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,daytime,1.15,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,daytime,1.15,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,daytime,1.15,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,daytime,1.15,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,daytime,1.15,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,daytime,1.15,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,daytime,1.15,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,daytime,1.15,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,daytime,1.15,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,daytime,1.15,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,daytime,1.15,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,daytime,1.15,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,daytime,1.15,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.15,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.15,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.15,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.15,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.15,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.2,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,daytime,1.2,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,daytime,1.2,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,daytime,1.2,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,daytime,1.2,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,daytime,1.2,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,daytime,1.2,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,daytime,1.2,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,daytime,1.2,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,daytime,1.2,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,daytime,1.2,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,daytime,1.2,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,daytime,1.2,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,daytime,1.2,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,daytime,1.2,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,daytime,1.2,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,daytime,1.2,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,daytime,1.2,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,daytime,1.2,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,daytime,1.2,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,daytime,1.2,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,daytime,1.2,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,daytime,1.2,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,daytime,1.2,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,daytime,1.2,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.2,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.2,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,daytime,1.2,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,daytime,1.2,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,daytime,1.2,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.0,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,simple,1.0,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,simple,1.0,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,simple,1.0,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,simple,1.0,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,simple,1.0,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,simple,1.0,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,simple,1.0,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,simple,1.0,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,simple,1.0,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,simple,1.0,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,simple,1.0,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,simple,1.0,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,simple,1.0,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,simple,1.0,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,simple,1.0,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,simple,1.0,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,simple,1.0,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,simple,1.0,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,simple,1.0,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,simple,1.0,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,simple,1.0,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,simple,1.0,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,simple,1.0,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,simple,1.0,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.0,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.0,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.0,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.0,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.0,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.05,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,simple,1.05,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,simple,1.05,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,simple,1.05,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,simple,1.05,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,simple,1.05,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,simple,1.05,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,simple,1.05,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,simple,1.05,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,simple,1.05,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,simple,1.05,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,simple,1.05,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,simple,1.05,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,simple,1.05,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,simple,1.05,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,simple,1.05,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,simple,1.05,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,simple,1.05,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,simple,1.05,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,simple,1.05,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,simple,1.05,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,simple,1.05,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,simple,1.05,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,simple,1.05,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,simple,1.05,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.05,0.9,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.05,0.9,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.05,1.0,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
5,distance,simple,1.05,1.0,5,2,0.472,0.318,0.624,0.456,97.964,72.21,91.4
5,distance,simple,1.05,1.0,7,2,0.472,0.238,0.704,0.433,107.327,71.706,97.3
5,distance,simple,1.1,0.1,3,2,0.492,0.988,0.0,0.495,19.264,44.819,0.2
5,distance,simple,1.1,0.1,5,2,0.492,0.988,0.0,0.495,19.925,45.97,0.4
5,distance,simple,1.1,0.1,7,2,0.492,0.988,0.0,0.495,20.262,46.955,0.0
5,distance,simple,1.1,0.2,3,2,0.492,0.988,0.0,0.495,27.925,51.469,4.6
5,distance,simple,1.1,0.2,5,2,0.49,0.984,0.0,0.494,26.249,48.577,4.4
5,distance,simple,1.1,0.2,7,2,0.49,0.984,0.0,0.494,27.387,49.849,4.7
5,distance,simple,1.1,0.3,3,2,0.49,0.984,0.0,0.494,36.032,57.375,8.7
5,distance,simple,1.1,0.3,5,2,0.49,0.984,0.0,0.494,34.44,53.085,9.4
5,distance,simple,1.1,0.3,7,2,0.49,0.984,0.0,0.494,37.653,61.975,9.9
5,distance,simple,1.1,0.4,3,2,0.49,0.984,0.0,0.494,39.058,55.711,12.4
5,distance,simple,1.1,0.4,5,2,0.49,0.984,0.0,0.494,44.358,64.723,13.6
5,distance,simple,1.1,0.4,7,2,0.488,0.98,0.0,0.493,47.521,66.793,16.0
5,distance,simple,1.1,0.5,3,2,0.488,0.98,0.0,0.493,47.655,60.783,18.2
5,distance,simple,1.1,0.5,5,2,0.488,0.976,0.004,0.493,53.346,68.934,21.7
5,distance,simple,1.1,0.5,7,2,0.49,0.968,0.016,0.494,59.042,68.078,24.2
5,distance,simple,1.1,0.6,3,2,0.486,0.964,0.012,0.492,61.771,68.624,26.1
5,distance,simple,1.1,0.6,5,2,0.492,0.956,0.032,0.495,64.99,69.028,31.2
5,distance,simple,1.1,0.6,7,2,0.496,0.928,0.067,0.497,64.2,71.634,36.2
5,distance,simple,1.1,0.7,3,2,0.476,0.94,0.016,0.487,64.201,67.524,30.8
5,distance,simple,1.1,0.7,5,2,0.466,0.852,0.083,0.479,68.897,69.608,34.2
5,distance,simple,1.1,0.7,7,2,0.454,0.775,0.135,0.47,66.388,69.938,35.1
5,distance,simple,1.1,0.8,3,2,0.472,0.796,0.151,0.482,88.907,62.381,88.8
5,distance,simple,1.1,0.8,5,2,0.464,0.627,0.302,0.472,94.8,68.095,75.2
5,distance,simple,1.1,0.8,7,2,0.474,0.51,0.437,0.476,94.947,68.796,71.7
5,distance,simple,1.1,0.9,3,2,0.468,0.503,0.434,0.469,99.26,71.294,79.3
