alpha,max_iter,th_mode,th_multiplier,th_majority,mk_size,cv_step,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
0.666,2000,simple,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,0.1,3,2,0.727,0.453,1.0,1.0,12.373,11.969,10.3
0.666,2000,simple,1.15,0.1,5,2,0.704,0.407,1.0,1.0,12.282,12.549,10.2
0.666,2000,simple,1.15,0.1,7,2,0.69,0.381,1.0,1.0,11.434,12.4,9.0
0.666,2000,simple,1.15,0.2,3,2,0.64,0.281,1.0,1.0,9.281,13.598,2.5
0.666,2000,simple,1.15,0.2,5,2,0.63,0.261,1.0,1.0,7.189,12.198,0.0
0.666,2000,simple,1.15,0.2,7,2,0.627,0.255,1.0,1.0,6.877,12.091,0.0
0.666,2000,simple,1.15,0.3,3,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.666,2000,simple,1.15,0.3,5,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.666,2000,simple,1.15,0.3,7,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.666,2000,simple,1.15,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.15,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.15,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.15,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.15,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.15,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.15,0.6,3,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
0.666,2000,simple,1.15,0.6,5,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
0.666,2000,simple,1.15,0.6,7,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
0.666,2000,simple,1.15,0.7,3,2,0.597,0.196,1.0,1.0,2.861,4.543,0.1
0.666,2000,simple,1.15,0.7,5,2,0.597,0.196,1.0,1.0,4.737,7.294,0.1
0.666,2000,simple,1.15,0.7,7,2,0.593,0.189,1.0,1.0,4.482,6.448,0.0
0.666,2000,simple,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,0.1,3,2,0.717,0.433,1.0,1.0,12.03,11.754,10.4
0.666,2000,simple,1.2,0.1,5,2,0.697,0.394,1.0,1.0,12.33,12.653,10.0
0.666,2000,simple,1.2,0.1,7,2,0.677,0.354,1.0,1.0,11.119,12.721,8.4
0.666,2000,simple,1.2,0.2,3,2,0.637,0.274,1.0,1.0,8.89,13.304,2.5
0.666,2000,simple,1.2,0.2,5,2,0.624,0.248,1.0,1.0,5.757,9.851,0.0
0.666,2000,simple,1.2,0.2,7,2,0.624,0.248,1.0,1.0,5.786,9.885,0.0
0.666,2000,simple,1.2,0.3,3,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.666,2000,simple,1.2,0.3,5,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.666,2000,simple,1.2,0.3,7,2,0.6,0.203,1.0,1.0,0.422,1.194,0.0
0.666,2000,simple,1.2,0.4,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.2,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.2,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.2,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.2,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.2,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.666,2000,simple,1.2,0.6,3,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
0.666,2000,simple,1.2,0.6,5,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
0.666,2000,simple,1.2,0.6,7,2,0.597,0.196,1.0,1.0,0.029,0.07,0.0
0.666,2000,simple,1.2,0.7,3,2,0.597,0.196,1.0,1.0,3.708,5.042,1.5
0.666,2000,simple,1.2,0.7,5,2,0.593,0.189,1.0,1.0,4.593,6.533,0.0
0.666,2000,simple,1.2,0.7,7,2,0.59,0.182,1.0,1.0,4.154,6.208,0.0
0.666,2000,simple,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.666,2000,simple,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,0.1,3,2,0.923,0.856,0.987,0.983,10.145,9.958,8.0
0.999,2000,daytime,1.0,0.1,5,2,0.847,0.69,1.0,1.0,11.324,10.743,9.6
0.999,2000,daytime,1.0,0.1,7,2,0.79,0.578,1.0,1.0,10.448,10.459,7.5
0.999,2000,daytime,1.0,0.2,3,2,0.727,0.455,1.0,1.0,13.446,12.664,15.5
0.999,2000,daytime,1.0,0.2,5,2,0.687,0.375,1.0,1.0,10.947,12.004,7.4
0.999,2000,daytime,1.0,0.2,7,2,0.663,0.328,1.0,1.0,10.173,12.315,5.8
0.999,2000,daytime,1.0,0.3,3,2,0.67,0.342,1.0,1.0,11.435,13.029,7.6
0.999,2000,daytime,1.0,0.3,5,2,0.653,0.307,1.0,1.0,10.002,12.909,2.2
0.999,2000,daytime,1.0,0.3,7,2,0.65,0.301,1.0,1.0,9.936,13.045,2.3
0.999,2000,daytime,1.0,0.4,3,2,0.64,0.282,1.0,1.0,8.419,12.363,0.0
0.999,2000,daytime,1.0,0.4,5,2,0.633,0.269,1.0,1.0,7.83,12.28,0.0
0.999,2000,daytime,1.0,0.4,7,2,0.63,0.262,1.0,1.0,7.229,11.907,0.0
0.999,2000,daytime,1.0,0.5,3,2,0.617,0.236,1.0,1.0,5.218,10.748,0.0
0.999,2000,daytime,1.0,0.5,5,2,0.613,0.23,1.0,1.0,4.173,8.191,0.0
0.999,2000,daytime,1.0,0.5,7,2,0.613,0.23,1.0,1.0,4.162,8.215,0.0
0.999,2000,daytime,1.0,0.6,3,2,0.603,0.21,1.0,1.0,1.733,2.496,0.0
0.999,2000,daytime,1.0,0.6,5,2,0.6,0.203,1.0,1.0,1.193,2.395,0.0
0.999,2000,daytime,1.0,0.6,7,2,0.6,0.203,1.0,1.0,1.193,2.395,0.0
0.999,2000,daytime,1.0,0.7,3,2,0.597,0.196,1.0,1.0,2.87,3.747,1.4
0.999,2000,daytime,1.0,0.7,5,2,0.597,0.196,1.0,1.0,4.332,5.804,1.4
0.999,2000,daytime,1.0,0.7,7,2,0.597,0.196,1.0,1.0,4.299,5.785,1.3
0.999,2000,daytime,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,0.1,3,2,0.907,0.816,0.994,0.99,10.753,10.477,8.2
0.999,2000,daytime,1.05,0.1,5,2,0.827,0.652,1.0,1.0,11.392,10.796,10.1
0.999,2000,daytime,1.05,0.1,7,2,0.773,0.544,1.0,1.0,11.21,11.049,7.8
0.999,2000,daytime,1.05,0.2,3,2,0.72,0.441,1.0,1.0,13.572,13.116,15.3
0.999,2000,daytime,1.05,0.2,5,2,0.68,0.362,1.0,1.0,11.029,12.288,6.7
0.999,2000,daytime,1.05,0.2,7,2,0.66,0.322,1.0,1.0,10.465,12.682,6.0
0.999,2000,daytime,1.05,0.3,3,2,0.667,0.335,1.0,1.0,11.101,12.963,7.7
0.999,2000,daytime,1.05,0.3,5,2,0.647,0.295,1.0,1.0,9.704,13.109,2.2
0.999,2000,daytime,1.05,0.3,7,2,0.647,0.294,1.0,1.0,9.668,13.137,2.3
0.999,2000,daytime,1.05,0.4,3,2,0.637,0.276,1.0,1.0,8.249,12.668,0.0
0.999,2000,daytime,1.05,0.4,5,2,0.623,0.249,1.0,1.0,6.44,11.265,0.0
0.999,2000,daytime,1.05,0.4,7,2,0.623,0.249,1.0,1.0,6.289,11.025,0.0
0.999,2000,daytime,1.05,0.5,3,2,0.617,0.236,1.0,1.0,5.218,10.748,0.0
0.999,2000,daytime,1.05,0.5,5,2,0.61,0.222,1.0,1.0,3.773,7.06,0.0
0.999,2000,daytime,1.05,0.5,7,2,0.606,0.216,1.0,1.0,3.08,5.249,0.0
0.999,2000,daytime,1.05,0.6,3,2,0.603,0.21,1.0,1.0,1.762,2.566,0.0
0.999,2000,daytime,1.05,0.6,5,2,0.6,0.203,1.0,1.0,1.222,2.465,0.0
0.999,2000,daytime,1.05,0.6,7,2,0.6,0.203,1.0,1.0,1.222,2.465,0.0
0.999,2000,daytime,1.05,0.7,3,2,0.597,0.196,1.0,1.0,3.427,4.236,1.4
0.999,2000,daytime,1.05,0.7,5,2,0.597,0.196,1.0,1.0,4.449,5.966,1.4
0.999,2000,daytime,1.05,0.7,7,2,0.597,0.196,1.0,1.0,5.716,8.2,1.3
0.999,2000,daytime,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.05,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,0.1,3,2,0.896,0.789,1.0,1.0,11.459,10.619,10.1
0.999,2000,daytime,1.1,0.1,5,2,0.82,0.639,1.0,1.0,11.629,10.738,9.9
0.999,2000,daytime,1.1,0.1,7,2,0.767,0.532,1.0,1.0,11.715,11.222,8.5
0.999,2000,daytime,1.1,0.2,3,2,0.707,0.415,1.0,1.0,13.176,13.045,13.1
0.999,2000,daytime,1.1,0.2,5,2,0.663,0.328,1.0,1.0,10.551,12.762,5.8
0.999,2000,daytime,1.1,0.2,7,2,0.657,0.315,1.0,1.0,10.243,12.776,4.1
0.999,2000,daytime,1.1,0.3,3,2,0.66,0.322,1.0,1.0,10.715,13.057,7.6
0.999,2000,daytime,1.1,0.3,5,2,0.647,0.295,1.0,1.0,9.939,13.368,2.4
0.999,2000,daytime,1.1,0.3,7,2,0.647,0.294,1.0,1.0,9.814,13.304,2.4
0.999,2000,daytime,1.1,0.4,3,2,0.627,0.255,1.0,1.0,6.975,11.539,0.0
0.999,2000,daytime,1.1,0.4,5,2,0.623,0.249,1.0,1.0,6.529,11.48,0.0
0.999,2000,daytime,1.1,0.4,7,2,0.623,0.249,1.0,1.0,6.367,11.179,0.0
0.999,2000,daytime,1.1,0.5,3,2,0.61,0.223,1.0,1.0,4.257,8.064,0.0
0.999,2000,daytime,1.1,0.5,5,2,0.606,0.216,1.0,1.0,3.193,5.448,0.0
0.999,2000,daytime,1.1,0.5,7,2,0.606,0.216,1.0,1.0,3.16,5.409,0.0
0.999,2000,daytime,1.1,0.6,3,2,0.603,0.21,1.0,1.0,1.862,2.732,0.0
0.999,2000,daytime,1.1,0.6,5,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,daytime,1.1,0.6,7,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,daytime,1.1,0.7,3,2,0.597,0.196,1.0,1.0,3.638,4.609,1.4
0.999,2000,daytime,1.1,0.7,5,2,0.597,0.196,1.0,1.0,4.784,6.424,1.4
0.999,2000,daytime,1.1,0.7,7,2,0.597,0.196,1.0,1.0,6.055,8.671,1.3
0.999,2000,daytime,1.1,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.1,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,0.1,3,2,0.873,0.743,1.0,1.0,11.599,10.97,9.8
0.999,2000,daytime,1.15,0.1,5,2,0.803,0.606,1.0,1.0,11.612,11.057,8.8
0.999,2000,daytime,1.15,0.1,7,2,0.757,0.512,1.0,1.0,12.352,11.85,10.1
0.999,2000,daytime,1.15,0.2,3,2,0.683,0.368,1.0,1.0,11.965,12.967,7.6
0.999,2000,daytime,1.15,0.2,5,2,0.657,0.315,1.0,1.0,10.198,12.747,4.0
0.999,2000,daytime,1.15,0.2,7,2,0.657,0.315,1.0,1.0,10.298,12.86,4.1
0.999,2000,daytime,1.15,0.3,3,2,0.657,0.315,1.0,1.0,10.956,13.717,6.2
0.999,2000,daytime,1.15,0.3,5,2,0.647,0.295,1.0,1.0,10.029,13.502,2.6
0.999,2000,daytime,1.15,0.3,7,2,0.643,0.288,1.0,1.0,9.673,13.475,2.6
0.999,2000,daytime,1.15,0.4,3,2,0.623,0.249,1.0,1.0,6.546,11.542,0.0
0.999,2000,daytime,1.15,0.4,5,2,0.613,0.23,1.0,1.0,4.118,8.052,0.0
0.999,2000,daytime,1.15,0.4,7,2,0.613,0.23,1.0,1.0,4.037,7.885,0.0
0.999,2000,daytime,1.15,0.5,3,2,0.606,0.216,1.0,1.0,3.3,5.638,0.0
0.999,2000,daytime,1.15,0.5,5,2,0.606,0.216,1.0,1.0,3.3,5.638,0.0
0.999,2000,daytime,1.15,0.5,7,2,0.603,0.21,1.0,1.0,1.633,2.345,0.0
0.999,2000,daytime,1.15,0.6,3,2,0.6,0.203,1.0,1.0,1.302,2.625,0.0
0.999,2000,daytime,1.15,0.6,5,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,daytime,1.15,0.6,7,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,daytime,1.15,0.7,3,2,0.597,0.196,1.0,1.0,3.745,4.711,1.4
0.999,2000,daytime,1.15,0.7,5,2,0.597,0.196,1.0,1.0,4.863,6.517,1.4
0.999,2000,daytime,1.15,0.7,7,2,0.597,0.196,1.0,1.0,6.212,8.859,1.3
0.999,2000,daytime,1.15,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.15,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,0.1,3,2,0.86,0.718,1.0,1.0,12.097,11.249,10.1
0.999,2000,daytime,1.2,0.1,5,2,0.78,0.561,1.0,1.0,11.768,11.43,8.0
0.999,2000,daytime,1.2,0.1,7,2,0.743,0.486,1.0,1.0,12.446,12.077,10.2
0.999,2000,daytime,1.2,0.2,3,2,0.68,0.362,1.0,1.0,11.523,12.801,7.6
0.999,2000,daytime,1.2,0.2,5,2,0.653,0.307,1.0,1.0,9.785,12.56,2.2
0.999,2000,daytime,1.2,0.2,7,2,0.65,0.301,1.0,1.0,9.677,12.687,2.2
0.999,2000,daytime,1.2,0.3,3,2,0.653,0.308,1.0,1.0,10.858,13.883,4.5
0.999,2000,daytime,1.2,0.3,5,2,0.64,0.282,1.0,1.0,8.799,12.869,0.0
0.999,2000,daytime,1.2,0.3,7,2,0.633,0.269,1.0,1.0,8.012,12.912,0.0
0.999,2000,daytime,1.2,0.4,3,2,0.623,0.249,1.0,1.0,6.568,11.579,0.0
0.999,2000,daytime,1.2,0.4,5,2,0.613,0.23,1.0,1.0,4.143,8.118,0.0
0.999,2000,daytime,1.2,0.4,7,2,0.61,0.224,1.0,1.0,3.462,6.363,0.0
0.999,2000,daytime,1.2,0.5,3,2,0.606,0.216,1.0,1.0,3.373,5.774,0.0
0.999,2000,daytime,1.2,0.5,5,2,0.603,0.21,1.0,1.0,1.733,2.494,0.0
0.999,2000,daytime,1.2,0.5,7,2,0.603,0.21,1.0,1.0,1.733,2.518,0.0
0.999,2000,daytime,1.2,0.6,3,2,0.6,0.203,1.0,1.0,1.302,2.625,0.0
0.999,2000,daytime,1.2,0.6,5,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,daytime,1.2,0.6,7,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,daytime,1.2,0.7,3,2,0.597,0.196,1.0,1.0,3.852,4.879,1.4
0.999,2000,daytime,1.2,0.7,5,2,0.597,0.196,1.0,1.0,6.277,8.933,1.4
0.999,2000,daytime,1.2,0.7,7,2,0.593,0.19,1.0,1.0,5.75,8.419,1.3
0.999,2000,daytime,1.2,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,daytime,1.2,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,0.1,3,2,0.743,0.486,1.0,1.0,13.086,12.098,10.7
0.999,2000,simple,1.0,0.1,5,2,0.713,0.427,1.0,1.0,12.328,12.411,9.0
0.999,2000,simple,1.0,0.1,7,2,0.707,0.413,1.0,1.0,12.107,12.386,9.6
0.999,2000,simple,1.0,0.2,3,2,0.657,0.316,1.0,1.0,10.75,13.564,6.3
0.999,2000,simple,1.0,0.2,5,2,0.64,0.281,1.0,1.0,8.481,12.193,2.4
0.999,2000,simple,1.0,0.2,7,2,0.633,0.268,1.0,1.0,7.728,11.961,2.4
0.999,2000,simple,1.0,0.3,3,2,0.62,0.243,1.0,1.0,5.351,7.697,0.0
0.999,2000,simple,1.0,0.3,5,2,0.613,0.23,1.0,1.0,4.327,7.567,0.0
0.999,2000,simple,1.0,0.3,7,2,0.61,0.223,1.0,1.0,3.624,6.298,0.0
0.999,2000,simple,1.0,0.4,3,2,0.603,0.209,1.0,1.0,2.52,5.04,0.0
0.999,2000,simple,1.0,0.4,5,2,0.6,0.203,1.0,1.0,1.08,2.16,0.0
0.999,2000,simple,1.0,0.4,7,2,0.6,0.203,1.0,1.0,1.12,2.24,0.0
0.999,2000,simple,1.0,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.0,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.0,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.0,0.6,3,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,simple,1.0,0.6,5,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,simple,1.0,0.6,7,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,simple,1.0,0.7,3,2,0.597,0.196,1.0,1.0,4.292,5.96,1.6
0.999,2000,simple,1.0,0.7,5,2,0.597,0.196,1.0,1.0,4.942,6.562,1.6
0.999,2000,simple,1.0,0.7,7,2,0.59,0.182,1.0,1.0,5.453,8.381,0.2
0.999,2000,simple,1.0,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,0.8,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,0.9,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,0.9,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,0.9,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,1.0,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,1.0,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.0,1.0,7,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,0.1,3,2,0.73,0.46,1.0,1.0,12.181,11.727,9.7
0.999,2000,simple,1.05,0.1,5,2,0.707,0.414,1.0,1.0,11.9,12.244,9.1
0.999,2000,simple,1.05,0.1,7,2,0.693,0.388,1.0,1.0,11.252,11.873,8.2
0.999,2000,simple,1.05,0.2,3,2,0.65,0.302,1.0,1.0,9.758,12.99,6.2
0.999,2000,simple,1.05,0.2,5,2,0.637,0.275,1.0,1.0,7.857,11.937,0.0
0.999,2000,simple,1.05,0.2,7,2,0.63,0.262,1.0,1.0,7.108,11.725,0.0
0.999,2000,simple,1.05,0.3,3,2,0.617,0.236,1.0,1.0,4.894,7.705,0.0
0.999,2000,simple,1.05,0.3,5,2,0.607,0.217,1.0,1.0,2.818,5.949,0.0
0.999,2000,simple,1.05,0.3,7,2,0.607,0.217,1.0,1.0,2.818,5.949,0.0
0.999,2000,simple,1.05,0.4,3,2,0.6,0.202,1.0,1.0,1.44,2.88,0.0
0.999,2000,simple,1.05,0.4,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.05,0.4,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.05,0.5,3,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.05,0.5,5,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.05,0.5,7,2,0.597,0.196,1.0,1.0,0.0,0.0,0.0
0.999,2000,simple,1.05,0.6,3,2,0.597,0.196,1.0,1.0,0.062,0.145,0.0
0.999,2000,simple,1.05,0.6,5,2,0.597,0.196,1.0,1.0,0.087,0.211,0.0
0.999,2000,simple,1.05,0.6,7,2,0.597,0.196,1.0,1.0,0.137,0.284,0.0
0.999,2000,simple,1.05,0.7,3,2,0.597,0.196,1.0,1.0,4.439,6.162,1.7
0.999,2000,simple,1.05,0.7,5,2,0.593,0.189,1.0,1.0,4.842,6.844,0.2
0.999,2000,simple,1.05,0.7,7,2,0.59,0.182,1.0,1.0,5.589,8.602,0.2
0.999,2000,simple,1.05,0.8,3,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
0.999,2000,simple,1.05,0.8,5,2,0.5,0.0,1.0,0.0,999999999.0,0.0,999999999.0
