,cv_step,n_neighbors,weights,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
6360,2,7,distance,0.3,simple,1.0,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6361,2,7,distance,0.3,simple,1.0,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6362,2,7,distance,0.3,simple,1.0,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6363,2,7,distance,0.3,simple,1.05,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6364,2,7,distance,0.3,simple,1.05,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6365,2,7,distance,0.3,simple,1.05,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6366,2,7,distance,0.3,simple,1.1,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6367,2,7,distance,0.3,simple,1.1,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6368,2,7,distance,0.3,simple,1.1,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6369,2,7,distance,0.3,simple,1.15,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6370,2,7,distance,0.3,simple,1.15,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6371,2,7,distance,0.3,simple,1.15,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6372,2,7,distance,0.3,simple,1.2,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6373,2,7,distance,0.3,simple,1.2,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6374,2,7,distance,0.3,simple,1.2,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6375,2,7,distance,0.3,daytime,1.0,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6376,2,7,distance,0.3,daytime,1.0,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6377,2,7,distance,0.3,daytime,1.0,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6378,2,7,distance,0.3,daytime,1.05,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6379,2,7,distance,0.3,daytime,1.05,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6380,2,7,distance,0.3,daytime,1.05,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6381,2,7,distance,0.3,daytime,1.1,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6382,2,7,distance,0.3,daytime,1.1,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6383,2,7,distance,0.3,daytime,1.1,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6384,2,7,distance,0.3,daytime,1.15,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6385,2,7,distance,0.3,daytime,1.15,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6386,2,7,distance,0.3,daytime,1.15,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6387,2,7,distance,0.3,daytime,1.2,3,0.567,1.0,0.0,0.567,2.382,5.185,0.0
6388,2,7,distance,0.3,daytime,1.2,5,0.567,1.0,0.0,0.567,2.471,5.397,0.0
6389,2,7,distance,0.3,daytime,1.2,7,0.567,1.0,0.0,0.567,2.182,5.242,0.0
6390,2,7,distance,0.4,simple,1.0,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6391,2,7,distance,0.4,simple,1.0,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6392,2,7,distance,0.4,simple,1.0,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6393,2,7,distance,0.4,simple,1.05,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6394,2,7,distance,0.4,simple,1.05,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6395,2,7,distance,0.4,simple,1.05,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6396,2,7,distance,0.4,simple,1.1,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6397,2,7,distance,0.4,simple,1.1,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6398,2,7,distance,0.4,simple,1.1,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6399,2,7,distance,0.4,simple,1.15,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6400,2,7,distance,0.4,simple,1.15,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6401,2,7,distance,0.4,simple,1.15,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6402,2,7,distance,0.4,simple,1.2,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6403,2,7,distance,0.4,simple,1.2,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6404,2,7,distance,0.4,simple,1.2,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6405,2,7,distance,0.4,daytime,1.0,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6406,2,7,distance,0.4,daytime,1.0,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6407,2,7,distance,0.4,daytime,1.0,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6408,2,7,distance,0.4,daytime,1.05,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6409,2,7,distance,0.4,daytime,1.05,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6410,2,7,distance,0.4,daytime,1.05,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6411,2,7,distance,0.4,daytime,1.1,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6412,2,7,distance,0.4,daytime,1.1,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6413,2,7,distance,0.4,daytime,1.1,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6414,2,7,distance,0.4,daytime,1.15,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6415,2,7,distance,0.4,daytime,1.15,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6416,2,7,distance,0.4,daytime,1.15,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6417,2,7,distance,0.4,daytime,1.2,3,0.567,1.0,0.0,0.567,3.455,6.858,0.0
6418,2,7,distance,0.4,daytime,1.2,5,0.567,1.0,0.0,0.567,4.065,8.179,0.0
6419,2,7,distance,0.4,daytime,1.2,7,0.567,1.0,0.0,0.567,4.161,8.535,0.0
6420,2,7,distance,0.5,simple,1.0,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6421,2,7,distance,0.5,simple,1.0,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6422,2,7,distance,0.5,simple,1.0,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6423,2,7,distance,0.5,simple,1.05,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6424,2,7,distance,0.5,simple,1.05,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6425,2,7,distance,0.5,simple,1.05,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6426,2,7,distance,0.5,simple,1.1,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6427,2,7,distance,0.5,simple,1.1,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6428,2,7,distance,0.5,simple,1.1,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6429,2,7,distance,0.5,simple,1.15,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6430,2,7,distance,0.5,simple,1.15,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6431,2,7,distance,0.5,simple,1.15,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6432,2,7,distance,0.5,simple,1.2,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6433,2,7,distance,0.5,simple,1.2,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6434,2,7,distance,0.5,simple,1.2,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6435,2,7,distance,0.5,daytime,1.0,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6436,2,7,distance,0.5,daytime,1.0,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6437,2,7,distance,0.5,daytime,1.0,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6438,2,7,distance,0.5,daytime,1.05,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6439,2,7,distance,0.5,daytime,1.05,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6440,2,7,distance,0.5,daytime,1.05,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6441,2,7,distance,0.5,daytime,1.1,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6442,2,7,distance,0.5,daytime,1.1,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6443,2,7,distance,0.5,daytime,1.1,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6444,2,7,distance,0.5,daytime,1.15,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6445,2,7,distance,0.5,daytime,1.15,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6446,2,7,distance,0.5,daytime,1.15,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6447,2,7,distance,0.5,daytime,1.2,3,0.567,1.0,0.0,0.567,8.303,10.87,0.0
6448,2,7,distance,0.5,daytime,1.2,5,0.567,1.0,0.0,0.567,9.107,11.878,1.0
6449,2,7,distance,0.5,daytime,1.2,7,0.567,1.0,0.0,0.567,11.75,12.902,7.0
6450,2,7,distance,0.6,simple,1.0,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6451,2,7,distance,0.6,simple,1.0,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6452,2,7,distance,0.6,simple,1.0,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6453,2,7,distance,0.6,simple,1.05,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6454,2,7,distance,0.6,simple,1.05,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6455,2,7,distance,0.6,simple,1.05,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6456,2,7,distance,0.6,simple,1.1,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6457,2,7,distance,0.6,simple,1.1,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6458,2,7,distance,0.6,simple,1.1,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6459,2,7,distance,0.6,simple,1.15,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6460,2,7,distance,0.6,simple,1.15,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6461,2,7,distance,0.6,simple,1.15,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6462,2,7,distance,0.6,simple,1.2,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6463,2,7,distance,0.6,simple,1.2,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6464,2,7,distance,0.6,simple,1.2,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6465,2,7,distance,0.6,daytime,1.0,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6466,2,7,distance,0.6,daytime,1.0,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6467,2,7,distance,0.6,daytime,1.0,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6468,2,7,distance,0.6,daytime,1.05,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6469,2,7,distance,0.6,daytime,1.05,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6470,2,7,distance,0.6,daytime,1.05,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6471,2,7,distance,0.6,daytime,1.1,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6472,2,7,distance,0.6,daytime,1.1,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6473,2,7,distance,0.6,daytime,1.1,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6474,2,7,distance,0.6,daytime,1.15,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6475,2,7,distance,0.6,daytime,1.15,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6476,2,7,distance,0.6,daytime,1.15,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6477,2,7,distance,0.6,daytime,1.2,3,0.567,1.0,0.0,0.567,10.464,12.164,6.0
6478,2,7,distance,0.6,daytime,1.2,5,0.567,1.0,0.0,0.567,12.92,13.041,11.0
6479,2,7,distance,0.6,daytime,1.2,7,0.6,0.971,0.115,0.589,13.591,12.967,13.5
6480,2,7,distance,0.7,simple,1.0,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6481,2,7,distance,0.7,simple,1.0,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6482,2,7,distance,0.7,simple,1.0,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6483,2,7,distance,0.7,simple,1.05,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6484,2,7,distance,0.7,simple,1.05,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6485,2,7,distance,0.7,simple,1.05,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6486,2,7,distance,0.7,simple,1.1,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6487,2,7,distance,0.7,simple,1.1,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6488,2,7,distance,0.7,simple,1.1,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6489,2,7,distance,0.7,simple,1.15,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6490,2,7,distance,0.7,simple,1.15,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6491,2,7,distance,0.7,simple,1.15,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6492,2,7,distance,0.7,simple,1.2,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6493,2,7,distance,0.7,simple,1.2,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6494,2,7,distance,0.7,simple,1.2,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6495,2,7,distance,0.7,daytime,1.0,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6496,2,7,distance,0.7,daytime,1.0,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6497,2,7,distance,0.7,daytime,1.0,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6498,2,7,distance,0.7,daytime,1.05,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6499,2,7,distance,0.7,daytime,1.05,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6500,2,7,distance,0.7,daytime,1.05,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6501,2,7,distance,0.7,daytime,1.1,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6502,2,7,distance,0.7,daytime,1.1,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6503,2,7,distance,0.7,daytime,1.1,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6504,2,7,distance,0.7,daytime,1.15,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6505,2,7,distance,0.7,daytime,1.15,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6506,2,7,distance,0.7,daytime,1.15,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6507,2,7,distance,0.7,daytime,1.2,3,0.633,0.882,0.308,0.625,17.56,12.212,17.0
6508,2,7,distance,0.7,daytime,1.2,5,0.617,0.618,0.615,0.677,18.895,12.354,21.0
6509,2,7,distance,0.7,daytime,1.2,7,0.683,0.559,0.846,0.826,21.056,10.819,21.5
6510,2,7,distance,0.8,simple,1.0,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6511,2,7,distance,0.8,simple,1.0,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6512,2,7,distance,0.8,simple,1.0,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6513,2,7,distance,0.8,simple,1.05,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6514,2,7,distance,0.8,simple,1.05,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6515,2,7,distance,0.8,simple,1.05,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6516,2,7,distance,0.8,simple,1.1,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6517,2,7,distance,0.8,simple,1.1,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6518,2,7,distance,0.8,simple,1.1,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6519,2,7,distance,0.8,simple,1.15,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6520,2,7,distance,0.8,simple,1.15,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6521,2,7,distance,0.8,simple,1.15,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6522,2,7,distance,0.8,simple,1.2,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6523,2,7,distance,0.8,simple,1.2,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6524,2,7,distance,0.8,simple,1.2,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6525,2,7,distance,0.8,daytime,1.0,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6526,2,7,distance,0.8,daytime,1.0,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6527,2,7,distance,0.8,daytime,1.0,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6528,2,7,distance,0.8,daytime,1.05,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6529,2,7,distance,0.8,daytime,1.05,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6530,2,7,distance,0.8,daytime,1.05,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6531,2,7,distance,0.8,daytime,1.1,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6532,2,7,distance,0.8,daytime,1.1,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6533,2,7,distance,0.8,daytime,1.1,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6534,2,7,distance,0.8,daytime,1.15,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6535,2,7,distance,0.8,daytime,1.15,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6536,2,7,distance,0.8,daytime,1.15,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6537,2,7,distance,0.8,daytime,1.2,3,0.65,0.5,0.846,0.81,24.733,9.405,28.0
6538,2,7,distance,0.8,daytime,1.2,5,0.6,0.324,0.962,0.917,27.727,7.085,29.0
6539,2,7,distance,0.8,daytime,1.2,7,0.583,0.265,1.0,1.0,29.889,5.666,30.0
6540,2,7,distance,0.9,simple,1.0,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6541,2,7,distance,0.9,simple,1.0,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6542,2,7,distance,0.9,simple,1.0,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6543,2,7,distance,0.9,simple,1.05,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6544,2,7,distance,0.9,simple,1.05,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6545,2,7,distance,0.9,simple,1.05,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6546,2,7,distance,0.9,simple,1.1,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6547,2,7,distance,0.9,simple,1.1,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6548,2,7,distance,0.9,simple,1.1,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6549,2,7,distance,0.9,simple,1.15,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6550,2,7,distance,0.9,simple,1.15,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6551,2,7,distance,0.9,simple,1.15,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6552,2,7,distance,0.9,simple,1.2,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6553,2,7,distance,0.9,simple,1.2,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6554,2,7,distance,0.9,simple,1.2,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6555,2,7,distance,0.9,daytime,1.0,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6556,2,7,distance,0.9,daytime,1.0,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6557,2,7,distance,0.9,daytime,1.0,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6558,2,7,distance,0.9,daytime,1.05,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6559,2,7,distance,0.9,daytime,1.05,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6560,2,7,distance,0.9,daytime,1.05,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6561,2,7,distance,0.9,daytime,1.1,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6562,2,7,distance,0.9,daytime,1.1,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6563,2,7,distance,0.9,daytime,1.1,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6564,2,7,distance,0.9,daytime,1.15,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6565,2,7,distance,0.9,daytime,1.15,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6566,2,7,distance,0.9,daytime,1.15,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6567,2,7,distance,0.9,daytime,1.2,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6568,2,7,distance,0.9,daytime,1.2,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6569,2,7,distance,0.9,daytime,1.2,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6570,2,7,distance,1.0,simple,1.0,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6571,2,7,distance,1.0,simple,1.0,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6572,2,7,distance,1.0,simple,1.0,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6573,2,7,distance,1.0,simple,1.05,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6574,2,7,distance,1.0,simple,1.05,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6575,2,7,distance,1.0,simple,1.05,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6576,2,7,distance,1.0,simple,1.1,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6577,2,7,distance,1.0,simple,1.1,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6578,2,7,distance,1.0,simple,1.1,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6579,2,7,distance,1.0,simple,1.15,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6580,2,7,distance,1.0,simple,1.15,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6581,2,7,distance,1.0,simple,1.15,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6582,2,7,distance,1.0,simple,1.2,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6583,2,7,distance,1.0,simple,1.2,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6584,2,7,distance,1.0,simple,1.2,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6585,2,7,distance,1.0,daytime,1.0,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6586,2,7,distance,1.0,daytime,1.0,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6587,2,7,distance,1.0,daytime,1.0,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6588,2,7,distance,1.0,daytime,1.05,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6589,2,7,distance,1.0,daytime,1.05,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6590,2,7,distance,1.0,daytime,1.05,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6591,2,7,distance,1.0,daytime,1.1,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6592,2,7,distance,1.0,daytime,1.1,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6593,2,7,distance,1.0,daytime,1.1,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6594,2,7,distance,1.0,daytime,1.15,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6595,2,7,distance,1.0,daytime,1.15,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6596,2,7,distance,1.0,daytime,1.15,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6597,2,7,distance,1.0,daytime,1.2,3,0.533,0.176,1.0,1.0,25.833,9.529,28.5
6598,2,7,distance,1.0,daytime,1.2,5,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6599,2,7,distance,1.0,daytime,1.2,7,0.483,0.088,1.0,1.0,32.333,2.357,34.0
6600,2,9,uniform,0.1,simple,1.0,3,1.0,1.0,1.0,1.0,7.647,7.016,6.5
6601,2,9,uniform,0.1,simple,1.0,5,0.983,0.971,1.0,1.0,10.727,8.61,10.0
6602,2,9,uniform,0.1,simple,1.0,7,0.967,0.941,1.0,1.0,11.344,9.225,10.0
6603,2,9,uniform,0.1,simple,1.05,3,0.983,0.971,1.0,1.0,8.061,7.156,7.0
6604,2,9,uniform,0.1,simple,1.05,5,0.983,0.971,1.0,1.0,11.424,9.116,10.0
6605,2,9,uniform,0.1,simple,1.05,7,0.967,0.941,1.0,1.0,11.375,9.283,10.0
6606,2,9,uniform,0.1,simple,1.1,3,0.983,0.971,1.0,1.0,8.394,6.998,7.0
6607,2,9,uniform,0.1,simple,1.1,5,0.983,0.971,1.0,1.0,11.424,9.116,10.0
6608,2,9,uniform,0.1,simple,1.1,7,0.967,0.941,1.0,1.0,11.375,9.283,10.0
6609,2,9,uniform,0.1,simple,1.15,3,0.983,0.971,1.0,1.0,8.636,7.083,9.0
6610,2,9,uniform,0.1,simple,1.15,5,0.983,0.971,1.0,1.0,11.424,9.116,10.0
6611,2,9,uniform,0.1,simple,1.15,7,0.967,0.941,1.0,1.0,11.375,9.283,10.0
6612,2,9,uniform,0.1,simple,1.2,3,0.983,0.971,1.0,1.0,8.788,6.949,9.0
6613,2,9,uniform,0.1,simple,1.2,5,0.983,0.971,1.0,1.0,11.424,9.116,10.0
6614,2,9,uniform,0.1,simple,1.2,7,0.967,0.941,1.0,1.0,11.438,9.233,10.0
6615,2,9,uniform,0.1,daytime,1.0,3,0.967,1.0,0.923,0.944,6.176,6.355,5.0
6616,2,9,uniform,0.1,daytime,1.0,5,1.0,1.0,1.0,1.0,8.324,7.771,6.0
6617,2,9,uniform,0.1,daytime,1.0,7,1.0,1.0,1.0,1.0,9.118,7.995,6.5
6618,2,9,uniform,0.1,daytime,1.05,3,0.967,1.0,0.923,0.944,6.647,6.834,5.5
6619,2,9,uniform,0.1,daytime,1.05,5,1.0,1.0,1.0,1.0,8.912,8.1,6.0
6620,2,9,uniform,0.1,daytime,1.05,7,1.0,1.0,1.0,1.0,9.941,8.401,8.5
6621,2,9,uniform,0.1,daytime,1.1,3,0.967,1.0,0.923,0.944,7.206,6.733,6.0
6622,2,9,uniform,0.1,daytime,1.1,5,1.0,1.0,1.0,1.0,9.529,8.139,7.0
6623,2,9,uniform,0.1,daytime,1.1,7,1.0,1.0,1.0,1.0,10.824,8.79,9.5
6624,2,9,uniform,0.1,daytime,1.15,3,0.983,1.0,0.962,0.971,7.235,6.73,6.0
6625,2,9,uniform,0.1,daytime,1.15,5,1.0,1.0,1.0,1.0,9.676,8.206,8.0
6626,2,9,uniform,0.1,daytime,1.15,7,1.0,1.0,1.0,1.0,11.147,8.885,10.0
6627,2,9,uniform,0.1,daytime,1.2,3,0.983,1.0,0.962,0.971,7.412,6.726,6.5
6628,2,9,uniform,0.1,daytime,1.2,5,0.983,0.971,1.0,1.0,10.545,8.581,9.0
