,cv_step,n_neighbors,weights,th_majority,th_mode,th_multiplier,mk_size,accuracy,recall,specificity,precision,dt_mean,dt_std,dt_median
7251,3,3,uniform,0.2,daytime,1.1,3,0.69,0.5,0.865,0.774,55.15,55.402,40.0
7252,3,3,uniform,0.2,daytime,1.1,5,0.7,0.479,0.904,0.821,65.2,58.524,59.0
7253,3,3,uniform,0.2,daytime,1.1,7,0.68,0.438,0.904,0.808,79.556,63.601,84.5
7254,3,3,uniform,0.2,daytime,1.15,3,0.7,0.5,0.885,0.8,60.35,57.993,49.0
7255,3,3,uniform,0.2,daytime,1.15,5,0.7,0.479,0.904,0.821,69.9,67.229,59.0
7256,3,3,uniform,0.2,daytime,1.15,7,0.68,0.438,0.904,0.808,84.778,71.475,84.5
7257,3,3,uniform,0.2,daytime,1.2,3,0.7,0.5,0.885,0.8,60.35,57.993,49.0
7258,3,3,uniform,0.2,daytime,1.2,5,0.7,0.479,0.904,0.821,69.9,67.229,59.0
7259,3,3,uniform,0.2,daytime,1.2,7,0.68,0.438,0.904,0.808,84.778,71.475,84.5
7260,3,3,uniform,0.3,simple,1.0,3,0.59,0.167,0.981,0.889,96.857,89.392,106.0
7261,3,3,uniform,0.3,simple,1.0,5,0.57,0.125,0.981,0.857,77.5,82.28,54.0
7262,3,3,uniform,0.3,simple,1.0,7,0.57,0.125,0.981,0.857,77.667,82.127,54.5
7263,3,3,uniform,0.3,simple,1.05,3,0.59,0.167,0.981,0.889,96.857,89.392,106.0
7264,3,3,uniform,0.3,simple,1.05,5,0.57,0.125,0.981,0.857,77.5,82.28,54.0
7265,3,3,uniform,0.3,simple,1.05,7,0.57,0.125,0.981,0.857,77.667,82.127,54.5
7266,3,3,uniform,0.3,simple,1.1,3,0.58,0.146,0.981,0.875,96.857,89.392,106.0
7267,3,3,uniform,0.3,simple,1.1,5,0.57,0.125,0.981,0.857,77.5,82.28,54.0
7268,3,3,uniform,0.3,simple,1.1,7,0.57,0.125,0.981,0.857,77.667,82.127,54.5
7269,3,3,uniform,0.3,simple,1.15,3,0.58,0.146,0.981,0.875,96.857,89.392,106.0
7270,3,3,uniform,0.3,simple,1.15,5,0.57,0.125,0.981,0.857,77.5,82.28,54.0
7271,3,3,uniform,0.3,simple,1.15,7,0.57,0.125,0.981,0.857,77.667,82.127,54.5
7272,3,3,uniform,0.3,simple,1.2,3,0.57,0.125,0.981,0.857,77.833,82.267,54.5
7273,3,3,uniform,0.3,simple,1.2,5,0.57,0.125,0.981,0.857,77.667,82.419,54.0
7274,3,3,uniform,0.3,simple,1.2,7,0.57,0.125,0.981,0.857,77.833,82.267,54.5
7275,3,3,uniform,0.3,daytime,1.0,3,0.64,0.396,0.865,0.731,76.133,66.857,67.0
7276,3,3,uniform,0.3,daytime,1.0,5,0.65,0.333,0.942,0.842,83.231,74.98,67.0
7277,3,3,uniform,0.3,daytime,1.0,7,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7278,3,3,uniform,0.3,daytime,1.05,3,0.65,0.396,0.885,0.76,76.133,66.857,67.0
7279,3,3,uniform,0.3,daytime,1.05,5,0.65,0.333,0.942,0.842,83.231,74.98,67.0
7280,3,3,uniform,0.3,daytime,1.05,7,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7281,3,3,uniform,0.3,daytime,1.1,3,0.65,0.375,0.904,0.783,71.786,67.186,56.5
7282,3,3,uniform,0.3,daytime,1.1,5,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7283,3,3,uniform,0.3,daytime,1.1,7,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7284,3,3,uniform,0.3,daytime,1.15,3,0.63,0.333,0.904,0.762,62.154,59.686,46.0
7285,3,3,uniform,0.3,daytime,1.15,5,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7286,3,3,uniform,0.3,daytime,1.15,7,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7287,3,3,uniform,0.3,daytime,1.2,3,0.64,0.333,0.923,0.8,62.154,59.686,46.0
7288,3,3,uniform,0.3,daytime,1.2,5,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7289,3,3,uniform,0.3,daytime,1.2,7,0.64,0.312,0.942,0.833,73.833,70.303,56.5
7290,3,3,uniform,0.4,simple,1.0,3,0.58,0.146,0.981,0.875,112.5,87.235,126.0
7291,3,3,uniform,0.4,simple,1.0,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7292,3,3,uniform,0.4,simple,1.0,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7293,3,3,uniform,0.4,simple,1.05,3,0.57,0.125,0.981,0.857,92.6,82.194,106.0
7294,3,3,uniform,0.4,simple,1.05,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7295,3,3,uniform,0.4,simple,1.05,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7296,3,3,uniform,0.4,simple,1.1,3,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7297,3,3,uniform,0.4,simple,1.1,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7298,3,3,uniform,0.4,simple,1.1,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7299,3,3,uniform,0.4,simple,1.15,3,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7300,3,3,uniform,0.4,simple,1.15,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7301,3,3,uniform,0.4,simple,1.15,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7302,3,3,uniform,0.4,simple,1.2,3,0.56,0.104,0.981,0.833,92.8,82.325,106.0
7303,3,3,uniform,0.4,simple,1.2,5,0.56,0.104,0.981,0.833,92.8,82.325,106.0
7304,3,3,uniform,0.4,simple,1.2,7,0.56,0.104,0.981,0.833,92.8,82.325,106.0
7305,3,3,uniform,0.4,daytime,1.0,3,0.63,0.333,0.904,0.762,66.636,68.481,46.0
7306,3,3,uniform,0.4,daytime,1.0,5,0.63,0.292,0.942,0.824,66.636,68.644,46.0
7307,3,3,uniform,0.4,daytime,1.0,7,0.63,0.292,0.942,0.824,66.818,68.804,46.0
7308,3,3,uniform,0.4,daytime,1.05,3,0.63,0.333,0.904,0.762,66.727,68.592,46.0
7309,3,3,uniform,0.4,daytime,1.05,5,0.63,0.292,0.942,0.824,66.727,68.755,46.0
7310,3,3,uniform,0.4,daytime,1.05,7,0.62,0.271,0.942,0.812,58.5,66.68,31.0
7311,3,3,uniform,0.4,daytime,1.1,3,0.62,0.312,0.904,0.75,66.727,68.592,46.0
7312,3,3,uniform,0.4,daytime,1.1,5,0.63,0.292,0.942,0.824,66.727,68.755,46.0
7313,3,3,uniform,0.4,daytime,1.1,7,0.62,0.271,0.942,0.812,58.5,66.68,31.0
7314,3,3,uniform,0.4,daytime,1.15,3,0.62,0.292,0.923,0.778,66.727,68.592,46.0
7315,3,3,uniform,0.4,daytime,1.15,5,0.63,0.292,0.942,0.824,66.727,68.755,46.0
7316,3,3,uniform,0.4,daytime,1.15,7,0.63,0.271,0.962,0.867,58.5,66.68,31.0
7317,3,3,uniform,0.4,daytime,1.2,3,0.62,0.292,0.923,0.778,66.727,68.592,46.0
7318,3,3,uniform,0.4,daytime,1.2,5,0.63,0.292,0.942,0.824,66.727,68.755,46.0
7319,3,3,uniform,0.4,daytime,1.2,7,0.64,0.271,0.981,0.929,58.5,66.68,31.0
7320,3,3,uniform,0.5,simple,1.0,3,0.57,0.125,0.981,0.857,92.6,82.194,106.0
7321,3,3,uniform,0.5,simple,1.0,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7322,3,3,uniform,0.5,simple,1.0,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7323,3,3,uniform,0.5,simple,1.05,3,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7324,3,3,uniform,0.5,simple,1.05,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7325,3,3,uniform,0.5,simple,1.05,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7326,3,3,uniform,0.5,simple,1.1,3,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7327,3,3,uniform,0.5,simple,1.1,5,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7328,3,3,uniform,0.5,simple,1.1,7,0.56,0.104,0.981,0.833,92.6,82.194,106.0
7329,3,3,uniform,0.5,simple,1.15,3,0.56,0.104,0.981,0.833,92.8,82.325,106.0
7330,3,3,uniform,0.5,simple,1.15,5,0.56,0.104,0.981,0.833,92.8,82.325,106.0
7331,3,3,uniform,0.5,simple,1.15,7,0.57,0.104,1.0,1.0,92.8,82.325,106.0
7332,3,3,uniform,0.5,simple,1.2,3,0.56,0.104,0.981,0.833,93.0,82.61,106.0
7333,3,3,uniform,0.5,simple,1.2,5,0.56,0.104,0.981,0.833,93.2,82.896,106.0
7334,3,3,uniform,0.5,simple,1.2,7,0.57,0.104,1.0,1.0,93.2,82.896,106.0
7335,3,3,uniform,0.5,daytime,1.0,3,0.64,0.333,0.923,0.8,80.0,70.957,67.0
7336,3,3,uniform,0.5,daytime,1.0,5,0.64,0.292,0.962,0.875,82.091,72.049,67.0
7337,3,3,uniform,0.5,daytime,1.0,7,0.63,0.271,0.962,0.867,75.2,72.235,56.5
7338,3,3,uniform,0.5,daytime,1.05,3,0.64,0.333,0.923,0.8,80.0,70.957,67.0
7339,3,3,uniform,0.5,daytime,1.05,5,0.64,0.292,0.962,0.875,82.364,71.777,67.0
7340,3,3,uniform,0.5,daytime,1.05,7,0.63,0.271,0.962,0.867,75.6,71.872,56.5
7341,3,3,uniform,0.5,daytime,1.1,3,0.62,0.292,0.923,0.778,80.818,70.141,67.0
7342,3,3,uniform,0.5,daytime,1.1,5,0.64,0.292,0.962,0.875,82.636,71.509,67.0
7343,3,3,uniform,0.5,daytime,1.1,7,0.61,0.229,0.962,0.846,75.8,71.694,56.5
7344,3,3,uniform,0.5,daytime,1.15,3,0.63,0.292,0.942,0.824,81.0,70.198,67.0
7345,3,3,uniform,0.5,daytime,1.15,5,0.64,0.292,0.962,0.875,82.909,71.659,67.0
7346,3,3,uniform,0.5,daytime,1.15,7,0.61,0.208,0.981,0.909,66.556,69.508,47.0
7347,3,3,uniform,0.5,daytime,1.2,3,0.63,0.292,0.942,0.824,81.182,70.199,67.0
7348,3,3,uniform,0.5,daytime,1.2,5,0.63,0.271,0.962,0.867,76.3,71.553,57.5
7349,3,3,uniform,0.5,daytime,1.2,7,0.6,0.188,0.981,0.9,69.125,73.261,40.0
7350,3,3,uniform,0.6,simple,1.0,3,0.56,0.104,0.981,0.833,92.8,81.972,106.0
7351,3,3,uniform,0.6,simple,1.0,5,0.56,0.104,0.981,0.833,92.8,81.972,106.0
7352,3,3,uniform,0.6,simple,1.0,7,0.57,0.104,1.0,1.0,92.8,81.972,106.0
7353,3,3,uniform,0.6,simple,1.05,3,0.56,0.104,0.981,0.833,93.0,82.005,107.0
7354,3,3,uniform,0.6,simple,1.05,5,0.56,0.104,0.981,0.833,93.0,82.005,107.0
7355,3,3,uniform,0.6,simple,1.05,7,0.57,0.104,1.0,1.0,93.0,82.005,107.0
7356,3,3,uniform,0.6,simple,1.1,3,0.56,0.104,0.981,0.833,93.0,82.005,107.0
7357,3,3,uniform,0.6,simple,1.1,5,0.57,0.104,1.0,1.0,93.0,82.005,107.0
7358,3,3,uniform,0.6,simple,1.1,7,0.57,0.104,1.0,1.0,93.0,82.005,107.0
7359,3,3,uniform,0.6,simple,1.15,3,0.56,0.104,0.981,0.833,93.2,82.135,107.0
7360,3,3,uniform,0.6,simple,1.15,5,0.57,0.104,1.0,1.0,93.2,82.135,107.0
7361,3,3,uniform,0.6,simple,1.15,7,0.57,0.104,1.0,1.0,93.6,82.706,107.0
7362,3,3,uniform,0.6,simple,1.2,3,0.55,0.083,0.981,0.8,64.0,64.572,54.5
7363,3,3,uniform,0.6,simple,1.2,5,0.56,0.083,1.0,1.0,64.0,64.572,54.5
7364,3,3,uniform,0.6,simple,1.2,7,0.56,0.083,1.0,1.0,64.0,64.572,54.5
7365,3,3,uniform,0.6,daytime,1.0,3,0.63,0.292,0.942,0.824,64.333,67.287,46.0
7366,3,3,uniform,0.6,daytime,1.0,5,0.62,0.25,0.962,0.857,82.444,83.08,46.0
7367,3,3,uniform,0.6,daytime,1.0,7,0.59,0.188,0.962,0.818,73.857,75.963,46.0
7368,3,3,uniform,0.6,daytime,1.05,3,0.62,0.25,0.962,0.857,64.778,67.155,47.0
7369,3,3,uniform,0.6,daytime,1.05,5,0.61,0.229,0.962,0.846,91.375,84.135,77.0
7370,3,3,uniform,0.6,daytime,1.05,7,0.59,0.188,0.962,0.818,74.286,75.853,47.0
7371,3,3,uniform,0.6,daytime,1.1,3,0.62,0.25,0.962,0.857,64.889,67.066,47.0
7372,3,3,uniform,0.6,daytime,1.1,5,0.61,0.229,0.962,0.846,91.5,84.016,77.0
7373,3,3,uniform,0.6,daytime,1.1,7,0.59,0.167,0.981,0.889,74.429,75.734,47.0
7374,3,3,uniform,0.6,daytime,1.15,3,0.62,0.25,0.962,0.857,65.0,66.959,47.0
7375,3,3,uniform,0.6,daytime,1.15,5,0.62,0.229,0.981,0.917,91.75,83.815,77.5
7376,3,3,uniform,0.6,daytime,1.15,7,0.58,0.146,0.981,0.875,79.167,80.741,59.5
7377,3,3,uniform,0.6,daytime,1.2,3,0.62,0.25,0.962,0.857,65.111,66.872,47.0
7378,3,3,uniform,0.6,daytime,1.2,5,0.62,0.229,0.981,0.917,91.875,83.697,77.5
7379,3,3,uniform,0.6,daytime,1.2,7,0.57,0.125,0.981,0.857,79.333,80.603,60.0
7380,3,3,uniform,0.7,simple,1.0,3,0.56,0.104,0.981,0.833,93.0,82.005,107.0
7381,3,3,uniform,0.7,simple,1.0,5,0.56,0.104,0.981,0.833,93.0,82.005,107.0
7382,3,3,uniform,0.7,simple,1.0,7,0.57,0.104,1.0,1.0,93.0,82.005,107.0
7383,3,3,uniform,0.7,simple,1.05,3,0.56,0.104,0.981,0.833,93.2,82.135,107.0
7384,3,3,uniform,0.7,simple,1.05,5,0.57,0.104,1.0,1.0,93.2,82.135,107.0
7385,3,3,uniform,0.7,simple,1.05,7,0.57,0.104,1.0,1.0,93.2,82.135,107.0
7386,3,3,uniform,0.7,simple,1.1,3,0.56,0.104,0.981,0.833,93.2,82.135,107.0
7387,3,3,uniform,0.7,simple,1.1,5,0.57,0.104,1.0,1.0,93.2,82.135,107.0
7388,3,3,uniform,0.7,simple,1.1,7,0.57,0.104,1.0,1.0,93.6,82.706,107.0
7389,3,3,uniform,0.7,simple,1.15,3,0.56,0.104,0.981,0.833,93.2,82.135,107.0
7390,3,3,uniform,0.7,simple,1.15,5,0.57,0.104,1.0,1.0,93.2,82.135,107.0
7391,3,3,uniform,0.7,simple,1.15,7,0.56,0.083,1.0,1.0,64.0,64.572,54.5
7392,3,3,uniform,0.7,simple,1.2,3,0.55,0.083,0.981,0.8,64.25,64.333,55.0
7393,3,3,uniform,0.7,simple,1.2,5,0.56,0.083,1.0,1.0,64.25,64.333,55.0
7394,3,3,uniform,0.7,simple,1.2,7,0.56,0.083,1.0,1.0,100.0,59.946,126.5
7395,3,3,uniform,0.7,daytime,1.0,3,0.62,0.271,0.942,0.812,65.222,66.843,48.0
7396,3,3,uniform,0.7,daytime,1.0,5,0.6,0.188,0.981,0.9,79.333,80.603,60.0
7397,3,3,uniform,0.7,daytime,1.0,7,0.58,0.146,0.981,0.875,79.333,80.603,60.0
7398,3,3,uniform,0.7,daytime,1.05,3,0.61,0.229,0.962,0.846,71.5,68.35,58.0
7399,3,3,uniform,0.7,daytime,1.05,5,0.6,0.188,0.981,0.9,79.333,80.603,60.0
7400,3,3,uniform,0.7,daytime,1.05,7,0.58,0.146,0.981,0.875,79.333,80.603,60.0
7401,3,3,uniform,0.7,daytime,1.1,3,0.62,0.229,0.981,0.917,71.5,68.35,58.0
7402,3,3,uniform,0.7,daytime,1.1,5,0.6,0.188,0.981,0.9,79.333,80.603,60.0
7403,3,3,uniform,0.7,daytime,1.1,7,0.58,0.146,0.981,0.875,79.333,80.603,60.0
7404,3,3,uniform,0.7,daytime,1.15,3,0.61,0.208,0.981,0.909,74.857,72.45,68.0
7405,3,3,uniform,0.7,daytime,1.15,5,0.6,0.188,0.981,0.9,79.333,80.603,60.0
7406,3,3,uniform,0.7,daytime,1.15,7,0.57,0.125,0.981,0.857,79.333,80.603,60.0
7407,3,3,uniform,0.7,daytime,1.2,3,0.6,0.188,0.981,0.9,77.714,74.729,68.0
7408,3,3,uniform,0.7,daytime,1.2,5,0.58,0.146,0.981,0.875,79.333,80.603,60.0
7409,3,3,uniform,0.7,daytime,1.2,7,0.57,0.125,0.981,0.857,79.333,80.603,60.0
7410,3,3,uniform,0.8,simple,1.0,3,0.54,0.062,0.981,0.75,155.0,42.024,147.0
7411,3,3,uniform,0.8,simple,1.0,5,0.55,0.062,1.0,1.0,155.0,42.024,147.0
7412,3,3,uniform,0.8,simple,1.0,7,0.55,0.062,1.0,1.0,155.0,42.024,147.0
7413,3,3,uniform,0.8,simple,1.05,3,0.54,0.062,0.981,0.75,155.333,41.652,147.0
7414,3,3,uniform,0.8,simple,1.05,5,0.55,0.062,1.0,1.0,155.333,41.652,147.0
7415,3,3,uniform,0.8,simple,1.05,7,0.55,0.062,1.0,1.0,155.333,41.652,147.0
7416,3,3,uniform,0.8,simple,1.1,3,0.55,0.062,1.0,1.0,155.667,41.282,147.0
7417,3,3,uniform,0.8,simple,1.1,5,0.55,0.062,1.0,1.0,155.667,41.282,147.0
7418,3,3,uniform,0.8,simple,1.1,7,0.54,0.042,1.0,1.0,135.0,12.0,135.0
7419,3,3,uniform,0.8,simple,1.15,3,0.54,0.042,1.0,1.0,128.5,18.5,128.5
7420,3,3,uniform,0.8,simple,1.15,5,0.54,0.042,1.0,1.0,128.5,18.5,128.5
7421,3,3,uniform,0.8,simple,1.15,7,0.54,0.042,1.0,1.0,135.0,12.0,135.0
7422,3,3,uniform,0.8,simple,1.2,3,0.54,0.042,1.0,1.0,129.5,18.5,129.5
7423,3,3,uniform,0.8,simple,1.2,5,0.54,0.042,1.0,1.0,135.5,12.5,135.5
7424,3,3,uniform,0.8,simple,1.2,7,0.54,0.042,1.0,1.0,135.5,12.5,135.5
7425,3,3,uniform,0.8,daytime,1.0,3,0.56,0.104,0.981,0.833,154.0,42.528,145.0
7426,3,3,uniform,0.8,daytime,1.0,5,0.55,0.083,0.981,0.8,154.0,42.528,145.0
7427,3,3,uniform,0.8,daytime,1.0,7,0.54,0.062,0.981,0.75,154.0,42.528,145.0
7428,3,3,uniform,0.8,daytime,1.05,3,0.55,0.083,0.981,0.8,154.333,42.161,145.0
7429,3,3,uniform,0.8,daytime,1.05,5,0.55,0.083,0.981,0.8,154.333,42.161,145.0
7430,3,3,uniform,0.8,daytime,1.05,7,0.54,0.062,0.981,0.75,154.333,42.161,145.0
7431,3,3,uniform,0.8,daytime,1.1,3,0.55,0.083,0.981,0.8,154.333,42.161,145.0
7432,3,3,uniform,0.8,daytime,1.1,5,0.55,0.083,0.981,0.8,154.333,42.161,145.0
7433,3,3,uniform,0.8,daytime,1.1,7,0.54,0.062,0.981,0.75,154.333,42.161,145.0
7434,3,3,uniform,0.8,daytime,1.15,3,0.55,0.083,0.981,0.8,154.333,42.161,145.0
7435,3,3,uniform,0.8,daytime,1.15,5,0.54,0.062,0.981,0.75,154.333,42.161,145.0
7436,3,3,uniform,0.8,daytime,1.15,7,0.54,0.062,0.981,0.75,154.333,42.161,145.0
7437,3,3,uniform,0.8,daytime,1.2,3,0.55,0.083,0.981,0.8,154.333,42.161,145.0
7438,3,3,uniform,0.8,daytime,1.2,5,0.54,0.062,0.981,0.75,154.333,42.161,145.0
7439,3,3,uniform,0.8,daytime,1.2,7,0.55,0.062,1.0,1.0,154.333,42.161,145.0
7440,3,3,uniform,0.9,simple,1.0,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7441,3,3,uniform,0.9,simple,1.0,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7442,3,3,uniform,0.9,simple,1.0,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7443,3,3,uniform,0.9,simple,1.05,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7444,3,3,uniform,0.9,simple,1.05,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7445,3,3,uniform,0.9,simple,1.05,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7446,3,3,uniform,0.9,simple,1.1,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7447,3,3,uniform,0.9,simple,1.1,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7448,3,3,uniform,0.9,simple,1.1,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7449,3,3,uniform,0.9,simple,1.15,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7450,3,3,uniform,0.9,simple,1.15,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7451,3,3,uniform,0.9,simple,1.15,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7452,3,3,uniform,0.9,simple,1.2,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7453,3,3,uniform,0.9,simple,1.2,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7454,3,3,uniform,0.9,simple,1.2,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7455,3,3,uniform,0.9,daytime,1.0,3,0.54,0.062,0.981,0.75,162.0,34.728,147.0
7456,3,3,uniform,0.9,daytime,1.0,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7457,3,3,uniform,0.9,daytime,1.0,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7458,3,3,uniform,0.9,daytime,1.05,3,0.54,0.062,0.981,0.75,162.0,34.728,147.0
7459,3,3,uniform,0.9,daytime,1.05,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7460,3,3,uniform,0.9,daytime,1.05,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7461,3,3,uniform,0.9,daytime,1.1,3,0.54,0.062,0.981,0.75,162.0,34.728,147.0
7462,3,3,uniform,0.9,daytime,1.1,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7463,3,3,uniform,0.9,daytime,1.1,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7464,3,3,uniform,0.9,daytime,1.15,3,0.55,0.062,1.0,1.0,162.0,34.728,147.0
7465,3,3,uniform,0.9,daytime,1.15,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7466,3,3,uniform,0.9,daytime,1.15,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7467,3,3,uniform,0.9,daytime,1.2,3,0.54,0.042,1.0,1.0,179.0,32.0,179.0
7468,3,3,uniform,0.9,daytime,1.2,5,0.54,0.042,1.0,1.0,179.0,32.0,179.0
7469,3,3,uniform,0.9,daytime,1.2,7,0.54,0.042,1.0,1.0,179.0,32.0,179.0
7470,3,3,uniform,1.0,simple,1.0,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7471,3,3,uniform,1.0,simple,1.0,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7472,3,3,uniform,1.0,simple,1.0,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7473,3,3,uniform,1.0,simple,1.05,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7474,3,3,uniform,1.0,simple,1.05,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7475,3,3,uniform,1.0,simple,1.05,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7476,3,3,uniform,1.0,simple,1.1,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7477,3,3,uniform,1.0,simple,1.1,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7478,3,3,uniform,1.0,simple,1.1,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7479,3,3,uniform,1.0,simple,1.15,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7480,3,3,uniform,1.0,simple,1.15,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7481,3,3,uniform,1.0,simple,1.15,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7482,3,3,uniform,1.0,simple,1.2,3,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7483,3,3,uniform,1.0,simple,1.2,5,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7484,3,3,uniform,1.0,simple,1.2,7,0.52,0.0,1.0,0.0,999999999.0,0.0,999999999.0
7485,3,3,uniform,1.0,daytime,1.0,3,0.54,0.062,0.981,0.75,162.0,34.728,147.0
7486,3,3,uniform,1.0,daytime,1.0,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7487,3,3,uniform,1.0,daytime,1.0,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7488,3,3,uniform,1.0,daytime,1.05,3,0.54,0.062,0.981,0.75,162.0,34.728,147.0
7489,3,3,uniform,1.0,daytime,1.05,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7490,3,3,uniform,1.0,daytime,1.05,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7491,3,3,uniform,1.0,daytime,1.1,3,0.54,0.062,0.981,0.75,162.0,34.728,147.0
7492,3,3,uniform,1.0,daytime,1.1,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7493,3,3,uniform,1.0,daytime,1.1,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7494,3,3,uniform,1.0,daytime,1.15,3,0.55,0.062,1.0,1.0,162.0,34.728,147.0
7495,3,3,uniform,1.0,daytime,1.15,5,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7496,3,3,uniform,1.0,daytime,1.15,7,0.54,0.042,1.0,1.0,178.5,31.5,178.5
7497,3,3,uniform,1.0,daytime,1.2,3,0.54,0.042,1.0,1.0,179.0,32.0,179.0
7498,3,3,uniform,1.0,daytime,1.2,5,0.54,0.042,1.0,1.0,179.0,32.0,179.0
7499,3,3,uniform,1.0,daytime,1.2,7,0.54,0.042,1.0,1.0,179.0,32.0,179.0
7500,3,3,distance,0.1,simple,1.0,3,0.48,1.0,0.0,0.48,15.944,33.946,0.0
7501,3,3,distance,0.1,simple,1.0,5,0.48,1.0,0.0,0.48,16.4,34.384,0.0
7502,3,3,distance,0.1,simple,1.0,7,0.48,1.0,0.0,0.48,16.343,34.481,0.0
7503,3,3,distance,0.1,simple,1.05,3,0.48,1.0,0.0,0.48,15.944,33.946,0.0
7504,3,3,distance,0.1,simple,1.05,5,0.48,1.0,0.0,0.48,16.4,34.384,0.0
7505,3,3,distance,0.1,simple,1.05,7,0.48,1.0,0.0,0.48,16.343,34.481,0.0
7506,3,3,distance,0.1,simple,1.1,3,0.48,1.0,0.0,0.48,15.944,33.946,0.0
7507,3,3,distance,0.1,simple,1.1,5,0.48,1.0,0.0,0.48,16.4,34.384,0.0
7508,3,3,distance,0.1,simple,1.1,7,0.48,1.0,0.0,0.48,16.343,34.481,0.0
7509,3,3,distance,0.1,simple,1.15,3,0.48,1.0,0.0,0.48,15.944,33.946,0.0
7510,3,3,distance,0.1,simple,1.15,5,0.48,1.0,0.0,0.48,16.4,34.384,0.0
7511,3,3,distance,0.1,simple,1.15,7,0.48,1.0,0.0,0.48,16.343,34.481,0.0
7512,3,3,distance,0.1,simple,1.2,3,0.48,1.0,0.0,0.48,15.944,33.946,0.0
7513,3,3,distance,0.1,simple,1.2,5,0.48,1.0,0.0,0.48,16.4,34.384,0.0
